,year,office_consolidated,vote_share,winner,incumbent,pid_est,gender_est,race_est,loser,incumbent_win,incumbent_lose,random
38800,2013,Mayor,0.04,0,0,Democrat,Male,Hispanic,1,0,1,0.3320873697
117955,1996,Mayor,0.02,0,0,Unknown,Female,Caucasian,1,0,1,0.07721744825
3514,1999,Mayor,0.53,1,0,Democrat,Male,Caucasian,0,0,1,0.5837620538
70454,1996,Mayor,0.34,0,0,Republican,Male,Caucasian,1,0,1,0.2489086848
15576,1999,Mayor,0.41,0,0,Democrat,Male,Caucasian,1,0,1,0.2774698655
68499,2017,Mayor,0.27,0,0,Democrat,Male,Caucasian,1,0,1,0.2586265294
80500,2017,Mayor,0.18,0,0,Democrat,Male,Caucasian,1,0,1,0.9187229893
40206,2021,Mayor,0.53,1,1,Democrat,Female,Caucasian,0,1,0,0.1095849689
7193,2008,Mayor,0.33,0,0,Democrat,Male,Asian,1,0,1,0.3168100566
115444,2011,Mayor,0.06,0,0,Republican,Male,Black,1,0,1,0.00771948235
20770,1994,Mayor,0.64,1,1,Democrat,Male,Black,0,1,0,0.2691748387
100087,1997,Mayor,0.02,0,0,Republican,Female,Caucasian,1,0,1,0.9790572921
107076,2019,Mayor,0.14,0,0,Democrat,Male,Hispanic,1,0,1,0.397723485
75082,2005,Mayor,0.32,0,0,Unknown,Unknown,Caucasian,1,0,1,0.8452880873
80530,2016,Mayor,0.05,0,0,Democrat,Male,Hispanic,1,0,1,0.8088639978
100082,2013,Mayor,0.01,0,0,Unknown,Unknown,Unknown,1,0,1,0.4144305362
51836,2004,Mayor,0.28,0,0,Unknown,Male,Caucasian,1,0,1,0.7017373763
39861,2000,Mayor,0.32,0,0,Republican,Male,Caucasian,1,0,1,0.07117497726
106758,2001,Mayor,0.03,0,0,Democrat,Unknown,Unknown,1,0,1,0.3331156646
43335,2009,Mayor,0.7,1,1,Democrat,Male,Caucasian,0,1,0,0.8532059069
7677,2010,Mayor,0.66,1,0,Democrat,Male,Caucasian,0,0,1,0.8364502838
77127,2001,Mayor,0.42,0,1,Republican,Female,Caucasian,1,0,1,0.3070097332
35290,2019,Mayor,0.5,1,0,Democrat,Female,Caucasian,0,0,1,0.5883133047
50902,2016,Mayor,0.22,0,0,Republican,Female,Caucasian,1,0,1,0.113928105
124144,2018,Mayor,0.5,1,0,Democrat,Male,Caucasian,0,0,1,0.9978654241
90340,2009,Mayor,0.32,0,1,Unknown,Male,Hispanic,1,0,1,0.5522175051
48048,2012,Mayor,0.55,1,1,Republican,Male,Caucasian,0,1,0,0.47201917
116126,1998,Mayor,0,0,0,Unknown,Unknown,Caucasian,1,0,1,0.1544438598
50566,1996,Mayor,0.5,1,0,Republican,Male,Caucasian,0,0,1,0.6667712686
108583,2003,Mayor,0.17,0,0,Republican,Female,Caucasian,1,0,1,0.4756202238
81481,2017,Mayor,0.41,1,0,Republican,Male,Caucasian,0,0,1,0.08801873381
41887,2012,Mayor,0.2,0,0,Republican,Male,Caucasian,1,0,1,0.2031586196
51445,2018,Mayor,0.09,0,0,Democrat,Female,Caucasian,1,0,1,0.3454252045
69715,1993,Mayor,0.32,0,0,Democrat,Male,Caucasian,1,0,1,0.1151466981
103702,2020,Mayor,0.01,0,0,Unknown,Female,Black,1,0,1,0.4110808148
40952,2015,Mayor,0.52,1,1,Democrat,Male,Caucasian,0,1,0,0.7819988531
28795,1993,Mayor,0.01,0,0,Republican,Male,Caucasian,1,0,1,0.6894295466
90584,2004,Mayor,0.42,0,0,Democrat,Female,Caucasian,1,0,1,0.7646125728
30495,1995,Mayor,0.79,1,1,Democrat,Male,Caucasian,0,1,0,0.4929820031
8614,2016,Mayor,0.47,0,0,Republican,Male,Caucasian,1,0,1,0.1993573111
88663,1996,Mayor,0.47,0,0,Democrat,Male,Caucasian,1,0,1,0.1445712162
125943,2011,Mayor,1,1,1,Republican,Male,Caucasian,0,1,0,0.5892265769
23861,2020,Mayor,0.24,1,0,Democrat,Female,Caucasian,0,0,1,0.7243527822
62848,2003,Mayor,0.33,0,0,Republican,Male,Caucasian,1,0,1,0.8071194553
126356,2017,Mayor,1,1,0,Democrat,Female,Black,0,0,1,0.859530029
98652,2007,Mayor,0.02,0,0,Democrat,Male,Hispanic,1,0,1,0.4304251166
7929,2002,Mayor,0.25,0,0,Republican,Male,Caucasian,1,0,1,0.6561595
116365,2017,Mayor,0.06,0,0,Democrat,Male,Caucasian,1,0,1,0.687938963
15559,2000,Mayor,0.6,1,0,Republican,Male,Caucasian,0,0,1,0.2127425467
35222,2017,Mayor,0.59,1,1,Democrat,Male,Caucasian,0,1,0,0.3358320329
71779,2017,Mayor,1,1,1,Democrat,Male,Caucasian,0,1,0,0.2801452087
15778,2013,Mayor,0.53,1,0,Republican,Male,Caucasian,0,0,1,0.4672510444
39965,2006,Mayor,0.23,0,0,Democrat,Male,Black,1,0,1,0.7653420946
73402,1995,Mayor,0.8,1,1,Republican,Male,Caucasian,0,1,0,0.5815862548
71827,1999,Mayor,0.37,0,0,Republican,Male,Caucasian,1,0,1,0.4693091732
54525,1997,Mayor,0.73,1,1,Republican,Male,Caucasian,0,1,0,0.6290822961
104234,2013,Mayor,0.12,0,0,Republican,Male,Caucasian,1,0,1,0.8319774833
49795,2019,Mayor,0.04,0,0,Democrat,Male,Caucasian,1,0,1,0.3419747557
24973,2001,Mayor,0.52,1,0,Democrat,Male,Black,0,0,1,0.4875137982
63500,2014,Mayor,0.41,0,0,Democrat,Male,Hispanic,1,0,1,0.05553637358
58431,2011,Mayor,0.28,0,0,Democrat,Male,Hispanic,1,0,1,0.1474465491
14455,2005,Mayor,0.48,0,0,Democrat,Male,Caucasian,1,0,1,0.7052542654
37501,1996,Mayor,0.45,1,0,Democrat,Male,Caucasian,0,0,1,0.09156425883
63686,2020,Mayor,0.17,0,0,Unknown,Male,Caucasian,1,0,1,0.5069046507
115196,2010,Mayor,0,0,0,Unknown,Male,Caucasian,1,0,1,0.2994630073
49232,2008,Mayor,0.14,0,0,Republican,Male,Caucasian,1,0,1,0.4347397069
125879,2010,Mayor,1,1,0,Democrat,Female,Black,0,0,1,0.7696151382
1876,2016,Mayor,0.52,1,1,Democrat,Male,Caucasian,0,1,0,0.4126721599
42155,2011,Mayor,0.53,1,1,Democrat,Male,Black,0,1,0,0.6965079667
43384,2005,Mayor,0.75,1,1,Democrat,Male,Caucasian,0,1,0,0.7306833695
50640,2015,Mayor,1,1,1,Republican,Male,Caucasian,0,1,0,0.08651539619
45091,2018,Mayor,0.2,0,0,Unknown,Male,Hispanic,1,0,1,0.6532582317
123659,2015,Mayor,0,0,0,Democrat,Male,Caucasian,1,0,1,0.8446004668
122350,2015,Mayor,0.01,0,0,Democrat,Female,Black,1,0,1,0.2611635724
84006,2009,Mayor,0.15,0,0,Democrat,Male,Caucasian,1,0,1,0.9397109012
37566,2009,Mayor,0.46,0,0,Democrat,Male,Caucasian,1,0,1,0.978152889
36445,1999,Mayor,0.57,1,1,Democrat,Male,Caucasian,0,1,0,0.6179539193
121394,2013,Mayor,0,0,0,Unknown,Male,Caucasian,1,0,1,0.8991473187
104950,2005,Mayor,0.05,0,0,Republican,Male,Black,1,0,1,0.7685822619
116257,1995,Mayor,0,0,0,Unknown,Male,Caucasian,1,0,1,0.3281792175
27777,2017,Mayor,0.57,1,1,Republican,Male,Caucasian,0,1,0,0.02586850556
22907,2019,Mayor,0.38,1,0,Democrat,Female,Caucasian,0,0,1,0.9280863766
43854,2005,Mayor,0.83,1,1,Republican,Male,Caucasian,0,1,0,0.4056022125
79736,2011,Mayor,0.19,0,0,Republican,Male,Caucasian,1,0,1,0.6079330374
9123,2015,Mayor,0.52,1,1,Democrat,Female,Black,0,1,0,0.701842038
120435,1993,Mayor,0.01,0,0,Unknown,Male,Black,1,0,1,0.9598518217
47283,2009,Mayor,0.82,1,0,Democrat,Male,Caucasian,0,0,1,0.3094560763
15275,1995,Mayor,0.51,1,0,Republican,Male,Caucasian,0,0,1,0.3890209957
89857,2002,Mayor,0.07,0,0,Republican,Male,Caucasian,1,0,1,0.9707647143
46950,2010,Mayor,0.09,0,0,Democrat,Male,Caucasian,1,0,1,0.4465073853
8996,2003,Mayor,0.37,0,0,Republican,Male,Caucasian,1,0,1,0.3782755083
38356,1995,Mayor,0.6,1,0,Republican,Female,Caucasian,0,0,1,0.6155390017
41499,2014,Mayor,0.51,1,0,Democrat,Male,Caucasian,0,0,1,0.8861964068
77976,2009,Mayor,0.36,0,0,Republican,Male,Caucasian,1,0,1,0.4613668216
100472,2018,Mayor,0.05,0,0,Democrat,Male,Caucasian,1,0,1,0.4053940722
67273,2004,Mayor,1,1,0,Democrat,Male,Caucasian,0,0,1,0.6303026519
23942,2002,Mayor,0.83,1,0,Republican,Female,Caucasian,0,0,1,0.07210704453
74331,2017,Mayor,0.57,1,1,Unknown,Unknown,Unknown,0,1,0,0.3749767117
82813,2011,Mayor,0.32,1,0,Republican,Male,Caucasian,0,0,1,0.5105410235
45115,1994,Mayor,1,1,0,Democrat,Female,Caucasian,0,0,1,0.7436620622
36299,2009,Mayor,1,1,1,Democrat,Male,Caucasian,0,1,0,0.552094447
84899,1995,Mayor,0.12,0,0,Republican,Male,Caucasian,1,0,1,0.1581102031
122735,2013,Mayor,0.01,0,0,Unknown,Male,Caucasian,1,0,1,0.5561472603
43878,2018,Mayor,0.21,0,0,Republican,Male,Caucasian,1,0,1,0.1263039977
45980,2020,Mayor,0.67,1,1,Republican,Unknown,Caucasian,0,1,0,0.003976340365
62538,2017,Mayor,0.4,0,0,Republican,Male,Caucasian,1,0,1,0.306553879
123972,2016,Mayor,0,0,0,Republican,Male,Black,1,0,1,0.641445212
22058,2009,Mayor,0.47,0,0,Democrat,Female,Caucasian,1,0,1,0.02326341133
100746,2002,Mayor,0.07,0,0,Republican,Male,Caucasian,1,0,1,0.03878550291
20498,2018,Mayor,0.87,1,1,Republican,Male,Caucasian,0,1,0,0.8014139762
42504,2007,Mayor,1,1,1,Democrat,Male,Caucasian,0,1,0,0.2563028096
5356,1994,Mayor,0.46,0,0,Democrat,Male,Caucasian,1,0,1,0.1584386302
29038,2014,Mayor,0.6,1,1,Democrat,Male,Caucasian,0,1,0,0.170581392
76350,2001,Mayor,0.3,0,0,Democrat,Male,Caucasian,1,0,1,0.09386443293
29620,2005,Mayor,0.69,1,1,Democrat,Male,Caucasian,0,1,0,0.5722383495
38717,2018,Mayor,0.4,0,0,Republican,Male,Caucasian,1,0,1,0.7272227729
51042,2007,Mayor,0.52,1,0,Republican,Female,Caucasian,0,0,1,0.117122399
123287,2009,Mayor,0,0,0,Democrat,Male,Caucasian,1,0,1,0.8347041521
11560,2005,Mayor,0.47,1,1,Democrat,Male,Caucasian,0,1,0,0.649822267
68138,1994,Mayor,0.24,0,0,Democrat,Female,Caucasian,1,0,1,0.5594358974
87914,2018,Mayor,0.23,0,1,Democrat,Male,Hispanic,1,0,1,0.9513274574
95253,2000,Mayor,0.34,0,0,Republican,Male,Caucasian,1,0,1,0.9567859703
91568,1997,Mayor,0.3,0,0,Democrat,Male,Caucasian,1,0,1,0.04967854018
58899,2013,Mayor,0.5,1,0,Democrat,Male,Caucasian,0,0,1,0.8755616673
54201,1997,Mayor,0.8,1,1,Democrat,Male,Caucasian,0,1,0,0.4095873349
33611,2018,Mayor,0.42,1,0,Democrat,Male,Caucasian,0,0,1,0.7623257663
75656,2010,Mayor,0.21,0,0,Republican,Male,Hispanic,1,0,1,0.4485566882
35384,2004,Mayor,0.3,0,0,Democrat,Female,Caucasian,1,0,1,0.5563631669
16080,2016,Mayor,1,1,1,Democrat,Male,Caucasian,0,1,0,0.35536956
105422,2003,Mayor,0.01,0,0,Unknown,Male,Caucasian,1,0,1,0.8672948186
97479,2014,Mayor,0.16,0,0,Democrat,Unknown,Asian,1,0,1,0.3824534139
91696,2010,Mayor,0.81,1,0,Unknown,Male,Hispanic,0,0,1,0.9992726169
6980,2009,Mayor,0.57,1,1,Democrat,Male,Caucasian,0,1,0,0.9951930842
108457,2019,Mayor,0.04,0,0,Republican,Female,Hispanic,1,0,1,0.2115441246
99654,2005,Mayor,0.07,0,0,Republican,Male,Caucasian,1,0,1,0.1655201039
29652,2020,Mayor,0.18,0,0,Republican,Male,Hispanic,1,0,1,0.4445199201
74132,2001,Mayor,0.31,0,0,Unknown,Male,Caucasian,1,0,1,0.9489321548
76420,2004,Mayor,0.13,0,0,Democrat,Male,Black,1,0,1,0.8560047242
51099,2004,Mayor,0.27,0,0,Republican,Male,Black,1,0,1,0.366500789
43474,2005,Mayor,0.35,0,0,Democrat,Male,Caucasian,1,0,1,0.1197856663
123322,2001,Mayor,0,0,0,Unknown,Male,Black,1,0,1,0.6875412117
28036,2001,Mayor,0.45,0,1,Republican,Female,Caucasian,1,0,1,0.9572534361
40355,2012,Mayor,0.37,0,0,Democrat,Male,Caucasian,1,0,1,0.9637027022
48469,1995,Mayor,0.83,1,1,Republican,Female,Caucasian,0,1,0,0.6742343007
91049,2001,Mayor,0.16,0,0,Democrat,Male,Caucasian,1,0,1,0.1686759435
73854,2003,Mayor,0.43,0,0,Democrat,Male,Caucasian,1,0,1,0.1349283756
121401,2017,Mayor,0.01,0,0,Democrat,Male,Black,1,0,1,0.4450094437
120660,2021,Mayor,0,0,0,Unknown,Male,Caucasian,1,0,1,0.1511031473
71230,1997,Mayor,0.35,0,0,Republican,Male,Caucasian,1,0,1,0.724317927
13038,2003,Mayor,0.48,0,0,Democrat,Male,Caucasian,1,0,1,0.4289244653
81985,1997,Mayor,0.4,0,0,Republican,Female,Caucasian,1,0,1,0.6712045889
34412,2002,Mayor,0.6,1,0,Republican,Female,Caucasian,0,0,1,0.1825941246
14668,2014,Mayor,0.73,1,0,Republican,Male,Caucasian,0,0,1,0.3843934088
64634,2001,Mayor,1,1,1,Democrat,Male,Caucasian,0,1,0,0.1809937665
46583,2010,Mayor,0.15,0,0,Republican,Male,Caucasian,1,0,1,0.2788813543
22785,2013,Mayor,0.53,1,0,Democrat,Male,Caucasian,0,0,1,0.1816343849
115760,2012,Mayor,0.05,0,0,Unknown,Male,Hispanic,1,0,1,0.8565095337
67541,2021,Mayor,0.51,1,0,Democrat,Female,Black,0,0,1,0.4693219615
34136,2015,Mayor,0.71,1,1,Unknown,Female,Caucasian,0,1,0,0.7634717234
18517,2019,Mayor,0.35,0,0,Democrat,Male,Black,1,0,1,0.05214304842
116129,2004,Mayor,0.03,0,0,Republican,Male,Hispanic,1,0,1,0.3243141377
15851,2007,Mayor,0.62,1,1,Democrat,Male,Caucasian,0,1,0,0.1748457712
100284,1998,Mayor,0.02,0,0,Democrat,Female,Caucasian,1,0,1,0.1534365509
66690,1999,Mayor,0.46,0,0,Republican,Male,Caucasian,1,0,1,0.3427612494
21165,2005,Mayor,0.7,1,1,Republican,Male,Caucasian,0,1,0,0.07561805471
116674,2021,Mayor,0,0,0,Democrat,Male,Hispanic,1,0,1,0.3645235473
16615,2020,Mayor,0.65,1,0,Democrat,Male,Caucasian,0,0,1,0.3634151552
8130,2019,Mayor,0.56,1,0,Democrat,Female,Hispanic,0,0,1,0.8285731938
109985,2009,Mayor,0.1,0,0,Republican,Male,Hispanic,1,0,1,0.7263013931
54567,2019,Mayor,0.25,0,0,Republican,Male,Caucasian,1,0,1,0.4394648556
45507,1995,Mayor,0.53,1,0,Republican,Male,Caucasian,0,0,1,0.8971420455
85117,2013,Mayor,0.09,0,0,Democrat,Male,Black,1,0,1,0.2211658566
82130,1999,Mayor,0.23,0,0,Republican,Male,Caucasian,1,0,1,0.467158867
87119,2007,Mayor,1,1,1,Democrat,Male,Caucasian,0,1,0,0.414771025
109949,2018,Mayor,0,0,0,Unknown,Male,Caucasian,1,0,1,0.5601947313
24467,1994,Mayor,0.55,1,1,Republican,Female,Caucasian,0,1,0,0.07944585716
19733,2015,Mayor,0.96,1,1,Democrat,Male,Caucasian,0,1,0,0.3282208469
76571,1993,Mayor,0.45,0,0,Democrat,Male,Caucasian,1,0,1,0.773133958
90306,2003,Mayor,0.19,0,0,Republican,Male,Caucasian,1,0,1,0.2381457508
62198,2009,Mayor,0.72,1,0,Republican,Female,Caucasian,0,0,1,0.02195183804
22007,2021,Mayor,0.18,0,0,Republican,Male,Hispanic,1,0,1,0.9287210526
120273,2005,Mayor,0.01,0,0,Democrat,Male,Caucasian,1,0,1,0.5656854057
48006,2001,Mayor,0.23,0,0,Republican,Male,Hispanic,1,0,1,0.5974487051
5259,2014,Mayor,0.31,0,0,Republican,Male,Caucasian,1,0,1,0.02597116236
107097,2018,Mayor,0,0,0,Republican,Male,Caucasian,1,0,1,0.5607630911
24974,2018,Mayor,0.23,0,0,Republican,Female,Black,1,0,1,0.8212845777
76666,2000,Mayor,0.29,0,0,Unknown,Male,Caucasian,1,0,1,0.7743968989
50236,2019,Mayor,0.57,1,1,Democrat,Male,Caucasian,0,1,0,0.9395902782
70884,2013,Mayor,0.55,1,0,Republican,Male,Caucasian,0,0,1,0.7408722917
98647,1995,Mayor,0.07,0,0,Unknown,Male,Caucasian,1,0,1,0.8693771006
123595,2021,Mayor,0,0,0,Unknown,Male,Caucasian,1,0,1,0.7317502918
15841,2001,Mayor,0.33,0,0,Democrat,Female,Black,1,0,1,0.3298780104
53105,2010,Mayor,0.57,1,0,Republican,Male,Caucasian,0,0,1,0.5560009652
87087,2004,Mayor,0.75,1,0,Republican,Male,Caucasian,0,0,1,0.881753709
78395,1993,Mayor,0.1,0,0,Unknown,Female,Caucasian,1,0,1,0.9831342723
104342,2017,Mayor,0.04,0,0,Democrat,Male,Caucasian,1,0,1,0.443721601
23709,2020,Mayor,0.42,1,0,Republican,Male,Caucasian,0,0,1,0.229188923
117856,2015,Mayor,0.01,0,0,Democrat,Female,Black,1,0,1,0.7949822912
91714,2013,Mayor,0.01,0,0,Democrat,Female,Caucasian,1,0,1,0.8120726383
93514,1993,Mayor,0.45,0,1,Democrat,Unknown,Caucasian,1,0,1,0.3674057123
28009,2016,Mayor,0.73,1,1,Republican,Female,Hispanic,0,1,0,0.334962982
87901,2015,Mayor,0.09,0,1,Democrat,Female,Caucasian,1,0,1,0.7879825006
20488,2020,Mayor,0.7,1,0,Republican,Male,Caucasian,0,0,1,0.9455230923
125955,2011,Mayor,1,1,0,Democrat,Male,Caucasian,0,0,1,0.4368446295
87598,2019,Mayor,0.17,0,0,Democrat,Male,Caucasian,1,0,1,0.005693033642
89493,1994,Mayor,0.06,0,0,Unknown,Unknown,Unknown,1,0,1,0.6581568203
58864,2020,Mayor,0.21,0,0,Democrat,Female,Hispanic,1,0,1,0.8810433026
54822,1994,Mayor,0.39,0,0,Republican,Male,Caucasian,1,0,1,0.5724483986
6849,1995,Mayor,0.58,1,1,Republican,Male,Caucasian,0,1,0,0.2875040919
40064,1994,Mayor,0.56,1,1,Republican,Female,Caucasian,0,1,0,0.7646881979
69278,2007,Mayor,0.4,1,0,Republican,Male,Caucasian,0,0,1,0.7122222588
57248,1997,Mayor,0.55,1,0,Democrat,Male,Caucasian,0,0,1,0.4909241524
27129,1993,Mayor,0.85,1,1,Democrat,Male,Caucasian,0,1,0,0.5279773315
15033,2016,Mayor,0.46,0,1,Democrat,Male,Caucasian,1,0,1,0.6890588361
77067,2019,Mayor,0.52,1,0,Unknown,Male,Black,0,0,1,0.348769437
37333,2017,Mayor,0.55,1,0,Democrat,Female,Caucasian,0,0,1,0.6808835246
75054,2001,Mayor,1,1,0,Republican,Male,Caucasian,0,0,1,0.3077551632
123309,2003,Mayor,0,0,0,Democrat,Male,Caucasian,1,0,1,0.4005404344
59905,2007,Mayor,0.45,0,0,Democrat,Female,Caucasian,1,0,1,0.4856630308
19819,2006,Mayor,1,1,1,Republican,Female,Caucasian,0,1,0,0.6199482291
123961,2005,Mayor,0,0,0,Republican,Male,Caucasian,1,0,1,0.9642992966
48622,2014,Mayor,0.49,0,1,Unknown,Male,Caucasian,1,0,1,0.5083515695
107120,1999,Mayor,0.03,0,0,Democrat,Male,Caucasian,1,0,1,0.5400151352
118914,1999,Mayor,0.05,0,0,Democrat,Unknown,Caucasian,1,0,1,0.9581156316
65955,2010,Mayor,0.14,0,0,Democrat,Male,Hispanic,1,0,1,0.1984321443
35502,1993,Mayor,1,1,1,Republican,Male,Caucasian,0,1,0,0.1323730477
39528,2011,Mayor,0.56,1,1,Democrat,Male,Caucasian,0,1,0,0.0448203592
88458,1996,Mayor,0.44,0,0,Republican,Male,Caucasian,1,0,1,0.2954663361
77755,2019,Mayor,0.39,0,0,Republican,Female,Caucasian,1,0,1,0.6029260123
121351,2011,Mayor,0,0,0,Unknown,Male,Black,1,0,1,0.03075721509
69308,2012,Mayor,0.06,0,0,Democrat,Male,Hispanic,1,0,1,0.6655120982
115508,2014,Mayor,0,0,0,Democrat,Male,Black,1,0,1,0.7418668708
56467,1995,Mayor,1,1,1,Democrat,Male,Caucasian,0,1,0,0.2072865746
28591,2009,Mayor,1,1,1,Democrat,Male,Caucasian,0,1,0,0.8854630026
73924,2017,Mayor,0.57,1,1,Democrat,Female,Black,0,1,0,0.08825801154
32277,2012,Mayor,0.73,1,0,Republican,Male,Caucasian,0,0,1,0.6621398468
41605,2020,Mayor,0.48,0,0,Democrat,Female,Black,1,0,1,0.2940103621
106587,2018,Mayor,0,0,0,Democrat,Female,Hispanic,1,0,1,0.06569340857
82601,1993,Mayor,0.52,1,1,Republican,Male,Caucasian,0,1,0,0.5181847321
63448,2006,Mayor,0.04,0,0,Democrat,Male,Caucasian,1,0,1,0.8822451871
45173,1993,Mayor,0.22,0,0,Republican,Male,Caucasian,1,0,1,0.8089782698
22320,2021,Mayor,0.79,1,1,Republican,Male,Hispanic,0,1,0,0.7644073651
51719,2014,Mayor,0.54,1,0,Democrat,Male,Black,0,0,1,0.4212290515
29018,2008,Mayor,0.77,1,1,Republican,Male,Caucasian,0,1,0,0.1603358361
29720,2017,Mayor,0.68,1,0,Democrat,Male,Caucasian,0,0,1,0.6622806092
100556,2010,Mayor,0.06,0,0,Republican,Male,Caucasian,1,0,1,0.1345236057
41732,1997,Mayor,0.64,1,0,Republican,Male,Caucasian,0,0,1,0.4450711358
93669,2019,Mayor,0.23,0,0,Democrat,Male,Black,1,0,1,0.9111216335
84967,2002,Mayor,0.78,1,1,Democrat,Male,Caucasian,0,1,0,0.09565163088
65511,1994,Mayor,0.32,0,1,Democrat,Unknown,Caucasian,1,0,1,0.9391294994
37793,2004,Mayor,0.41,0,0,Unknown,Male,Caucasian,1,0,1,0.1626127011
60040,2019,Mayor,1,1,1,Republican,Male,Caucasian,0,1,0,0.01279576881
60185,1996,Mayor,0.45,0,0,Unknown,Unknown,Caucasian,1,0,1,0.07882394974
12174,2019,Mayor,0.4,0,0,Republican,Male,Caucasian,1,0,1,0.2739521933
51222,2013,Mayor,0.47,0,0,Democrat,Male,Caucasian,1,0,1,0.3957211741
100486,2015,Mayor,0.01,0,0,Democrat,Male,Black,1,0,1,0.02284806484
96569,1994,Mayor,0.62,1,0,Republican,Male,Caucasian,0,0,1,0.3894970064
52475,2014,Mayor,0.36,0,0,Democrat,Male,Black,1,0,1,0.1205462742
118835,2019,Mayor,0.05,0,0,Unknown,Female,Black,1,0,1,0.3974687825
20638,2016,Mayor,0.29,0,1,Republican,Male,Caucasian,1,0,1,0.2824099663
13665,1998,Mayor,0.51,1,1,Democrat,Female,Caucasian,0,1,0,0.6302456164
72504,2009,Mayor,0.16,0,0,Democrat,Male,Caucasian,1,0,1,0.8450960754
113401,2005,Mayor,0.07,0,0,Unknown,Male,Caucasian,1,0,1,0.09785269995
75743,1996,Mayor,0.08,0,0,Republican,Male,Caucasian,1,0,1,0.1983463582
50110,2002,Mayor,0.38,1,0,Democrat,Male,Hispanic,0,0,1,0.9405778957
36716,2004,Mayor,0.46,0,0,Republican,Male,Caucasian,1,0,1,0.2704268178
65360,2001,Mayor,1,1,0,Democrat,Female,Caucasian,0,0,1,0.9509912226
108010,2002,Mayor,1,1,1,Unknown,Male,Caucasian,0,1,0,0.4581294182
40537,2007,Mayor,0.58,1,0,Democrat,Male,Caucasian,0,0,1,0.5734848155
22990,2014,Mayor,1,1,1,Republican,Male,Caucasian,0,1,0,0.6177638428
29127,2014,Mayor,1,1,1,Republican,Male,Caucasian,0,1,0,0.6610475161
111135,2002,Mayor,0.22,0,0,Republican,Male,Caucasian,1,0,1,0.05460047769
14132,2016,Mayor,0.34,0,0,Democrat,Male,Caucasian,1,0,1,0.8232057707
19817,2016,Mayor,1,1,1,Republican,Male,Caucasian,0,1,0,0.4399746137
32711,2008,Mayor,0.56,1,1,Democrat,Male,Caucasian,0,1,0,0.2096416163
55381,1999,Mayor,0.77,1,1,Republican,Male,Black,0,1,0,0.7760458706
95089,2020,Mayor,0.04,0,0,Republican,Male,Black,1,0,1,0.01456851684
123950,2021,Mayor,0,0,0,Unknown,Female,Black,1,0,1,0.6494734107
79003,2016,Mayor,0.11,0,0,Republican,Male,Caucasian,1,0,1,0.1592679379
108562,1997,Mayor,0.02,0,0,Democrat,Male,Caucasian,1,0,1,0.2515826883
21109,2016,Mayor,0.12,0,0,Democrat,Female,Caucasian,1,0,1,0.3941432679
39658,1995,Mayor,0.08,0,0,Democrat,Female,Caucasian,1,0,1,0.8816638883
42408,2021,Mayor,0.6,1,0,Republican,Unknown,Unknown,0,0,1,0.1652442933
43515,2015,Mayor,0.51,1,0,Democrat,Male,Caucasian,0,0,1,0.7326718987
123977,2017,Mayor,0,0,0,Republican,Male,Caucasian,1,0,1,0.7995846099
72634,2013,Mayor,0.34,0,0,Republican,Male,Caucasian,1,0,1,0.7287400751
64249,2009,Mayor,0.29,0,0,Democrat,Male,Black,1,0,1,0.9929756458
91940,2000,Mayor,0.18,0,0,Democrat,Female,Black,1,0,1,0.5386449284
25780,2015,Mayor,0.1,0,0,Democrat,Male,Caucasian,1,0,1,0.9259174459
3462,2015,Mayor,0.5,0,0,Republican,Male,Caucasian,1,0,1,0.8288617608
55601,1998,Mayor,0.32,0,1,Democrat,Male,Caucasian,1,0,1,0.1078240569
48752,2003,Mayor,0.13,0,0,Democrat,Male,Caucasian,1,0,1,0.4974516799
44145,2013,Mayor,0.09,0,0,Republican,Unknown,Unknown,1,0,1,0.8561554076
100157,2015,Mayor,0.3,0,0,Democrat,Male,Black,1,0,1,0.402165448
2989,2020,Mayor,0.52,1,1,Republican,Male,Caucasian,0,1,0,0.08163362046
4735,2011,Mayor,0.47,0,0,Democrat,Female,Caucasian,1,0,1,0.7724070123
64616,2019,Mayor,1,1,1,Democrat,Male,Caucasian,0,1,0,0.2785240763
41095,2002,Mayor,0.43,0,0,Republican,Male,Caucasian,1,0,1,0.5877671585
63739,1995,Mayor,0.49,0,0,Republican,Female,Caucasian,1,0,1,0.6429677185
76947,2021,Mayor,0.24,0,0,Republican,Male,Caucasian,1,0,1,0.1815341089
106382,1996,Mayor,0.34,0,0,Republican,Male,Caucasian,1,0,1,0.4736930047
99296,2005,Mayor,0.31,0,0,Unknown,Female,Caucasian,1,0,1,0.8548592447
51617,2001,Mayor,0.56,1,1,Republican,Male,Caucasian,0,1,0,0.187372724
57939,2013,Mayor,0.13,0,0,Republican,Male,Caucasian,1,0,1,0.4881724274
119494,2015,Mayor,0.02,0,0,Democrat,Male,Black,1,0,1,0.7228042979
14765,2019,Mayor,0.67,1,0,Democrat,Male,Black,0,0,1,0.8361979472
3325,1997,Mayor,0.57,1,0,Democrat,Male,Caucasian,0,0,1,0.9594910811
46354,2007,Mayor,0.43,0,0,Democrat,Male,Caucasian,1,0,1,0.1698392884
28883,1994,Mayor,0.52,1,1,Democrat,Male,Hispanic,0,1,0,0.2607176137
56852,2016,Mayor,0.4,0,1,Democrat,Male,Black,1,0,1,0.1637245544
