contest,fips,geo_name,year,month,votes,candidate_count,ledb_candid,incumbent,vote_share,winner,n_winners,prob_democrat,prob_republican,pid_est,prob_male,prob_female,gender_est,prob_black,prob_white,prob_hispanic,prob_asian,prob_other,race_est,contributor.cfscore,bonica.cid,percent_women,percent_white,percent_black,percent_hispanic,percent_asian_american,W_ledb_candid,W_vote_share,W_votes,W_pid_est,W_race_est,W_gender_est,W_contributor.cfscore,W_bonica.cid,RU_ledb_candid,RU_vote_share,RU_votes,RU_pid_est,RU_race_est,RU_gender_est,W_ledb_candid,W_vote_share,W_votes,W_pid_est,W_race_est,W_gender_est,W_contributor.cfscore,W_bonica.cid,RU_ledb_candid,RU_vote_share,RU_votes,RU_pid_est,RU_race_est,RU_gender_est,RU_contributor.cfscore,RU_bonica.cid
5374060_2013_11_vancouver_WA_Mayor_mayor_1,5374060,vancouver,2013,11.0,15728.0,2,56463,1.0,0.53,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.17,105269123.0,0.511986086393268,0.806995006699464,0.0275908793164826,0.114074234038358,0.0890108106026921,56463.0,0.53,15728.0,D,caucasian,M,0.17,105269123.0,56420.0,0.47,14207.0,R,caucasian,M,56463.0,0.53,15728.0,D,caucasian,M,0.17,105269123.0,56420.0,0.47,14207.0,R,caucasian,M,1.04,3721256105.0
4807000_2011_5_beaumont_TX_Mayor_mayor_1,4807000,beaumont,2011,5.0,15712.0,2,48501,1.0,0.85,win,1,0.0,1.0,R,0.0,1.0,F,0.0,1.0,0.0,0.0,0.0,caucasian,0.82,5000002380692659.0,0.513223295699269,0.403878111132873,0.472402255432616,0.138033210753605,0.0968736153205395,48501.0,0.85,15712.0,R,caucasian,F,0.82,5000002380692659.0,48473.0,0.15,2698.0,D,black,M,48501.0,0.85,15712.0,R,caucasian,F,0.82,5000002380692659.0,48473.0,0.15,2698.0,D,black,M,,32186752771.0
2708794_2008_11_burnsville_MN_Mayor_mayor_1,2708794,burnsville,2008,11.0,15704.0,2,23570,1.0,0.54,win,1,1.0,0.0,D,0.0,1.0,F,0.0,0.0,0.0,1.0,0.0,asian,0.42,5000003260148112.0,0.51174871897373,0.794999784394176,0.0883477653758811,0.068820560034778,0.0798653338691152,23570.0,0.54,15704.0,D,asian,F,0.42,5000003260148112.0,23555.0,0.46,13314.0,,caucasian,M,23570.0,0.54,15704.0,D,asian,F,0.42,5000003260148112.0,23555.0,0.46,13314.0,,caucasian,M,,
623182_2014_11_fairfield_CA_Mayor_mayor_1,623182,fairfield,2014,11.0,15693.0,1,65933,1.0,1.0,win,1,0.09,0.91,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,34317523213.0,0.507866243699361,0.473218097244901,0.155316508596656,0.281010699854378,0.239382622710593,65933.0,1.0,15693.0,R,caucasian,M,,34317523213.0,,,,,,,65933.0,1.0,15693.0,R,caucasian,M,,34317523213.0,,,,,,,,
3421000_2000_11_elizabeth_NJ_Mayor_mayor_1,3421000,elizabeth,2000,11.0,15678.0,1,29160,1.0,1.0,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.505059385574945,0.557776524450932,0.199804259836773,0.494550792913543,0.179044190830071,29160.0,1.0,15678.0,D,caucasian,M,,,,,,,,,29160.0,1.0,15678.0,D,caucasian,M,,,,,,,,,,
3268400_2010_11_sparks_NV_Mayor_mayor_1,3268400,sparks,2010,11.0,15673.0,2,26974,1.0,0.58,win,1,0.0,1.0,R,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.67,34196261552.0,0.505605778604981,0.744538243374989,0.0261676858991403,0.262540990871222,0.177124878135248,26974.0,0.58,15673.0,R,caucasian,M,0.67,34196261552.0,26985.0,0.42,11179.0,R,caucasian,M,26974.0,0.58,15673.0,R,caucasian,M,0.67,34196261552.0,26985.0,0.42,11179.0,R,caucasian,M,0.81,2356681833.0
4751560_2018_8_murfreesboro_TN_Mayor_mayor_1,4751560,murfreesboro,2018,8.0,15671.0,1,47547,1.0,1.0,win,1,0.02,0.98,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,1.17,36012245473.0,0.50849784375181,0.726432253477186,0.183901561089475,0.0684031273036651,0.0421222065914822,47547.0,1.0,15671.0,R,caucasian,M,1.17,36012245473.0,,,,,,,47547.0,1.0,15671.0,R,caucasian,M,1.17,36012245473.0,,,,,,,,
2708794_2000_11_burnsville_MN_Mayor_mayor_1,2708794,burnsville,2000,11.0,15654.0,2,23570,1.0,0.62,win,1,1.0,0.0,D,0.0,1.0,F,0.0,0.0,0.0,1.0,0.0,asian,0.42,5000003260148112.0,0.506874792427765,0.87540684158087,0.0407173696446363,0.0286449684490203,0.0557455994686151,23570.0,0.62,15654.0,D,asian,F,0.42,5000003260148112.0,23548.0,0.38,9431.0,,caucasian,M,23570.0,0.62,15654.0,D,asian,F,0.42,5000003260148112.0,23548.0,0.38,9431.0,,caucasian,M,,
3719000_2013_11_durham_NC_Mayor_mayor_1,3719000,durham,2013,11.0,15595.0,2,37814,1.0,0.87,win,1,1.0,0.0,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,-0.44,2335672360.0,0.526043268328627,0.444704303391466,0.402652171836699,0.140987685085498,0.110040151736491,37814.0,0.87,15595.0,D,black,M,-0.44,2335672360.0,37812.0,0.13,2378.0,D,black,M,37814.0,0.87,15595.0,D,black,M,-0.44,2335672360.0,37812.0,0.13,2378.0,D,black,M,,
648354_2012_2_modesto_CA_Mayor_mayor_1,648354,modesto,2012,2.0,15564.0,2,70588,1.0,0.56,win,1,,,,,,,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.511449301623776,0.669765067348257,0.0423361517226273,0.364331943859572,0.199958598975058,70588.0,0.56,15564.0,,caucasian,,,,70565.0,0.44,12129.0,R,caucasian,M,70588.0,0.56,15564.0,,caucasian,,,,70565.0,0.44,12129.0,R,caucasian,M,0.66,2784915578.0
660466_2020_11_rialto_CA_Mayor_mayor_1,660466,rialto,2020,11.0,15558.0,3,72907,1.0,0.47,win,1,0.06,0.94,R,0.0,1.0,F,1.0,0.0,0.0,0.0,0.0,black,0.62,5000036022544265.0,0.503556698529769,0.62895822213596,0.129904410694357,0.742791984084623,0.0255131253335921,72907.0,0.47,15558.0,R,black,F,0.62,5000036022544265.0,72946.0,0.29,9631.0,D,hispanic,F,72907.0,0.47,15558.0,R,black,F,0.62,5000036022544265.0,72946.0,0.29,9631.0,D,hispanic,F,-1.11,5000036018106573.0
4454640_2016_11_pawtucket_RI_Mayor_mayor_1,4454640,pawtucket,2016,11.0,15545.0,2,44254,1.0,0.75,win,1,1.0,0.0,D,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.24,3739297479.0,0.504994576102648,0.635555376165985,0.158979264202703,0.230498662752637,0.0680470027406789,44254.0,0.75,15545.0,D,caucasian,M,-0.24,3739297479.0,44288.0,0.25,5090.0,D,caucasian,M,44254.0,0.75,15545.0,D,caucasian,M,-0.24,3739297479.0,44288.0,0.25,5090.0,D,caucasian,M,-0.23,3822458227.0
1319000_2014_5_columbus_GA_Mayor_mayor_1,1319000,columbus,2014,5.0,15528.0,2,5899,1.0,0.63,win,1,1.0,0.0,D,0.0,1.0,F,0.0,1.0,0.0,0.0,0.0,caucasian,-0.26,5000003974009899.0,0.517630779334736,0.45102803400877,0.458120458872527,0.0687201061929568,0.0386860453138248,5899.0,0.63,15528.0,D,caucasian,F,-0.26,5000003974009899.0,5894.0,0.37,9203.0,R,caucasian,M,5899.0,0.63,15528.0,D,caucasian,F,-0.26,5000003974009899.0,5894.0,0.37,9203.0,R,caucasian,M,1.17,4019285868.0
669084_2006_11_santa clara_CA_Mayor_mayor_1,669084,santa clara,2006,11.0,15484.0,2,74872,1.0,0.69,win,1,1.0,0.0,D,0.0,1.0,F,0.0,1.0,0.0,0.0,0.0,caucasian,0.15,5000002497767844.0,0.493494204302335,0.492096208325669,0.0253962552172872,0.180316391282179,0.425592592292277,74872.0,0.69,15484.0,D,caucasian,F,0.15,5000002497767844.0,74853.0,0.31,7036.0,D,caucasian,M,74872.0,0.69,15484.0,D,caucasian,F,0.15,5000002497767844.0,74853.0,0.31,7036.0,D,caucasian,M,-0.48,4018278686.0
1772000_2007_4_springfield_IL_Mayor_mayor_1,1772000,springfield,2007,4.0,15476.0,3,11822,1.0,0.59,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.18,2339664615.0,0.528906982600083,0.773471376694103,0.175539771593894,0.0175987941213415,0.0260131569820695,11822.0,0.59,15476.0,D,caucasian,M,-0.18,2339664615.0,11725.0,0.39,10233.0,R,caucasian,M,11822.0,0.59,15476.0,D,caucasian,M,-0.18,2339664615.0,11725.0,0.39,10233.0,R,caucasian,M,0.3,2961006696.0
2708794_1996_11_burnsville_MN_Mayor_mayor_1,2708794,burnsville,1996,11.0,15469.0,2,23570,1.0,0.68,win,1,1.0,0.0,D,0.0,1.0,F,0.0,0.0,0.0,1.0,0.0,asian,0.42,5000003260148112.0,0.50612924295003,0.904428319579625,0.0335007696264324,0.0213127024857279,0.043882549199185,23570.0,0.68,15469.0,D,asian,F,0.42,5000003260148112.0,23572.0,0.32,7264.0,,caucasian,M,23570.0,0.68,15469.0,D,asian,F,0.42,5000003260148112.0,23572.0,0.32,7264.0,,caucasian,M,,
3601000_2005_11_albany_NY_Mayor_mayor_1,3601000,albany,2005,11.0,15367.0,3,30869,1.0,0.69,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,110502895.0,0.520567330092123,0.600645141520798,0.294531988651294,0.0708587499544137,0.0683387516962646,30869.0,0.69,15367.0,D,caucasian,M,,110502895.0,30862.0,0.25,5548.0,D,black,F,30869.0,0.69,15367.0,D,caucasian,M,,110502895.0,30862.0,0.25,5548.0,D,black,F,-0.71,5000004107317201.0
669070_2005_11_santa barbara_CA_Mayor_mayor_1,669070,santa barbara,2005,11.0,15355.0,5,74775,1.0,0.6,win,1,1.0,0.0,D,0.1,0.9,F,0.0,1.0,0.0,0.0,0.0,caucasian,-0.9,4085302365.0,0.505708949083414,0.745772180992277,0.0168907711661319,0.365060858082097,0.188019585288283,74775.0,0.6,15355.0,D,caucasian,F,-0.9,4085302365.0,74805.0,0.34,8891.0,R,caucasian,M,74775.0,0.6,15355.0,D,caucasian,F,-0.9,4085302365.0,74805.0,0.34,8891.0,R,caucasian,M,,
4817000_1995_4_corpus christi_TX_Mayor_mayor_1,4817000,corpus christi,1995,4.0,15350.0,5,49300,1.0,0.52,win,1,0.98,0.02,D,0.02,0.98,F,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.511532325399325,0.738791506836129,0.0473505758080431,0.523549400511382,0.19285553674755,49300.0,0.52,15350.0,D,caucasian,F,,,49306.0,0.29,8646.0,,black,M,49300.0,0.52,15350.0,D,caucasian,F,,,49306.0,0.29,8646.0,,black,M,,
684550_2010_11_westminster_CA_Mayor_mayor_1,684550,westminster,2010,11.0,15310.0,3,76724,1.0,0.69,win,1,0.41,0.59,R,0.0,1.0,F,0.0,1.0,0.0,0.0,0.0,caucasian,,5000032561880136.0,0.505535055350554,0.357153208994326,0.0094647774272304,0.236073176441734,0.592936533594943,76724.0,0.69,15310.0,R,caucasian,F,,5000032561880136.0,76750.0,0.22,4951.0,,asian,M,76724.0,0.69,15310.0,R,caucasian,F,,5000032561880136.0,76750.0,0.22,4951.0,,asian,M,,
2108902_2016_11_bowling green_KY_Mayor_mayor_1,2108902,bowling green,2016,11.0,15308.0,1,15199,1.0,1.0,win,1,0.0,1.0,R,,,,0.0,1.0,0.0,0.0,,caucasian,1.09,100040429.0,0.517005347424109,0.751909590461865,0.132408494757586,0.0723963456109617,0.0589585874224256,15199.0,1.0,15308.0,R,caucasian,,1.09,100040429.0,,,,,,,15199.0,1.0,15308.0,R,caucasian,,1.09,100040429.0,,,,,,,,
622804_1996_NA_escondido_CA_Mayor_mayor_1,622804,escondido,1996,,15279.0,2,65871,1.0,0.5,win,1,0.98,0.02,D,0.97,0.03,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.505973297909494,0.747517078396501,0.0193536779452748,0.325676003815974,0.193563374501383,65871.0,0.5,15279.0,D,caucasian,M,,,65861.0,0.5,15092.0,R,caucasian,M,65871.0,0.5,15279.0,D,caucasian,M,,,65861.0,0.5,15092.0,R,caucasian,M,1.14,103289882.0
473000_2016_3_tempe_AZ_Mayor_mayor_1,473000,tempe,2016,3.0,15246.0,1,47136,1.0,1.0,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.476905081127618,0.700311347900661,0.0649042204382912,0.217524722123509,0.112733398136801,47136.0,1.0,15246.0,D,caucasian,M,,,,,,,,,47136.0,1.0,15246.0,D,caucasian,M,,,,,,,,,,
2707966_2018_11_brooklyn park_MN_Mayor_mayor_1,2707966,brooklyn park,2018,11.0,15174.0,2,23532,1.0,0.53,win,1,0.0,1.0,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,3010015304.0,0.512854667480992,0.46725750247851,0.281394390730192,0.0598163055576761,0.188489348060957,23532.0,0.53,15174.0,R,caucasian,M,,3010015304.0,23530.0,0.47,13203.0,,,,23532.0,0.53,15174.0,R,caucasian,M,,3010015304.0,23530.0,0.47,13203.0,,,,,34332550275.0
4454640_2006_11_pawtucket_RI_Mayor_mayor_1,4454640,pawtucket,2006,11.0,15153.0,2,44289,1.0,0.83,win,1,1.0,0.0,D,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.25,3820442678.0,0.522867174205233,0.700359347215856,0.109645639468526,0.174017057508431,0.127160431860165,44289.0,0.83,15153.0,D,caucasian,M,-0.25,3820442678.0,44286.0,0.17,3033.0,R,caucasian,,44289.0,0.83,15153.0,D,caucasian,M,-0.25,3820442678.0,44286.0,0.17,3033.0,R,caucasian,,,
2684000_2003_11_warren_MI_Mayor_mayor_1,2684000,warren,2003,11.0,15129.0,2,23281,1.0,0.59,win,1,0.81,0.19,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.43,102595454.0,0.512714622353404,0.874199885374588,0.0592763249808676,0.0156304805969253,0.0393890221583608,23281.0,0.59,15129.0,D,caucasian,M,0.43,102595454.0,23282.0,0.41,10472.0,D,caucasian,M,23281.0,0.59,15129.0,D,caucasian,M,0.43,102595454.0,23282.0,0.41,10472.0,D,caucasian,M,,103016728.0
2545000_1999_11_new bedford_MA_Mayor_mayor_1,2545000,new bedford,1999,11.0,15120.0,2,19396,1.0,0.88,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.4,4032286905.0,0.529153047349802,0.797338013873499,0.0435397985140465,0.0985701462958871,0.0998523744220518,19396.0,0.88,15120.0,D,caucasian,M,-0.4,4032286905.0,19395.0,0.12,2105.0,D,black,M,19396.0,0.88,15120.0,D,caucasian,M,-0.4,4032286905.0,19395.0,0.12,2105.0,D,black,M,,110046445.0
550450_1996_11_north little rock_AR_Mayor_mayor_1,550450,north little rock,1996,11.0,15117.0,2,56886,1.0,0.74,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.76,2760924714.0,0.531884280899623,0.676573014015415,0.298363701715715,0.01786817400184,0.0137368859457113,56886.0,0.74,15117.0,D,caucasian,M,-0.76,2760924714.0,56881.0,0.26,5407.0,R,caucasian,M,56886.0,0.74,15117.0,D,caucasian,M,-0.76,2760924714.0,56881.0,0.26,5407.0,R,caucasian,M,1.15,2596819519.0
3728000_1995_11_greensboro_NC_Mayor_mayor_1,3728000,greensboro,1995,11.0,15111.0,1,38084,1.0,1.0,win,1,0.93,0.07,D,0.02,0.98,F,0.0,1.0,0.0,0.0,0.0,caucasian,-0.53,5000004844239526.0,0.531985354373613,0.596873453262325,0.356732810875724,0.0265648363879806,0.0332926765260338,38084.0,1.0,15111.0,D,caucasian,F,-0.53,5000004844239526.0,,,,,,,38084.0,1.0,15111.0,D,caucasian,F,-0.53,5000004844239526.0,,,,,,,,
602252_2020_11_antioch_CA_Mayor_mayor_1,602252,antioch,2020,11.0,15094.0,5,59181,1.0,0.34,lose,1,,,,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.518938848920863,0.406097122302158,0.214685251798561,0.331852517985611,0.116888489208633,59141.0,0.44,19792.0,D,black,M,0.07,34474854041.0,59181.0,0.34,15094.0,,caucasian,M,59141.0,0.44,19792.0,D,black,M,0.07,34474854041.0,59181.0,0.34,15094.0,,caucasian,M,,
1919000_1993_11_davenport_IA_Mayor_mayor_1,1919000,davenport,1993,11.0,15033.0,2,13633,1.0,0.7,win,1,0.03,0.97,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,2367691084.0,0.51865212789799,0.874945866590345,0.082958435823784,0.0402985244264878,0.0310573487208221,13633.0,0.7,15033.0,R,caucasian,M,,2367691084.0,13599.0,0.3,6504.0,D,caucasian,,13633.0,0.7,15033.0,R,caucasian,M,,2367691084.0,13599.0,0.3,6504.0,D,caucasian,,,
5539225_2020_4_kenosha_WI_Mayor_mayor_1,5539225,kenosha,2020,4.0,15014.0,1,57681,1.0,1.0,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.37,3428180679.0,0.510422518256962,0.792863734852741,0.115249578685499,0.178266190514405,0.0201930021667603,57681.0,1.0,15014.0,D,caucasian,M,-0.37,3428180679.0,,,,,,,57681.0,1.0,15014.0,D,caucasian,M,-0.37,3428180679.0,,,,,,,,
908000_1995_11_bridgeport_CT_Mayor_mayor_1,908000,bridgeport,1995,11.0,15008.0,5,78749,1.0,0.76,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.52,2924988061.0,0.524113644280484,0.517828772208283,0.286805273963657,0.291886961860979,0.163695711946173,78749.0,0.76,15008.0,D,caucasian,M,-0.52,2924988061.0,78744.0,0.12,2372.0,R,caucasian,M,78749.0,0.76,15008.0,D,caucasian,M,-0.52,2924988061.0,78744.0,0.12,2372.0,R,caucasian,M,0.88,2703867741.0
5116000_2016_5_chesapeake_VA_Mayor_mayor_1,5116000,chesapeake,2016,5.0,15006.0,1,54250,1.0,1.0,win,1,0.01,0.99,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.8,35198398197.0,0.512307137837618,0.616613967381973,0.299457211168574,0.0545346192829328,0.035691517043519,54250.0,1.0,15006.0,R,caucasian,M,0.8,35198398197.0,,,,,,,54250.0,1.0,15006.0,R,caucasian,M,0.8,35198398197.0,,,,,,,,
2567000_2009_11_springfield_MA_Mayor_mayor_1,2567000,springfield,2009,11.0,14968.0,2,19632,1.0,0.7,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.09,109678688.0,0.526054658246711,0.5226007635733,0.2213658215682,0.376759353284989,0.203481995990001,19632.0,0.7,14968.0,D,caucasian,M,-0.09,109678688.0,19556.0,0.3,6418.0,D,black,M,19632.0,0.7,14968.0,D,caucasian,M,-0.09,109678688.0,19556.0,0.3,6418.0,D,black,M,,
3436000_2013_5_jersey city_NJ_Mayor_mayor_1,3436000,jersey city,2013,5.0,14931.0,4,29304,1.0,0.38,lose,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.16,4180397008.0,0.505481390881154,0.336248378850974,0.249670885951814,0.278575980307753,0.331202413990233,29276.0,0.53,20983.0,D,caucasian,M,-0.31,3491211786.0,29304.0,0.38,14931.0,D,caucasian,M,29276.0,0.53,20983.0,D,caucasian,M,-0.31,3491211786.0,29304.0,0.38,14931.0,D,caucasian,M,-0.16,4180397008.0
4224000_1997_11_erie_PA_Mayor_mayor_1,4224000,erie,1997,11.0,14928.0,2,43519,1.0,0.61,win,1,1.0,0.0,D,0.03,0.97,F,0.0,1.0,0.0,0.0,0.0,caucasian,-0.77,5000003783591658.0,0.525376195198787,0.82205168321993,0.13548419459759,0.0380481251998253,0.0240549913968474,43519.0,0.61,14928.0,D,caucasian,F,-0.77,5000003783591658.0,43522.0,0.39,9354.0,R,caucasian,M,43519.0,0.61,14928.0,D,caucasian,F,-0.77,5000003783591658.0,43522.0,0.39,9354.0,R,caucasian,M,,
669084_2014_11_santa clara_CA_Mayor_mayor_1,669084,santa clara,2014,11.0,14889.0,2,74852,1.0,0.7,win,1,0.83,0.17,D,0.29,0.71,F,0.0,1.0,0.0,0.0,0.0,caucasian,,2562806900.0,0.489142024709856,0.429426004192938,0.0280865436626959,0.185633634486877,0.452003639627149,74852.0,0.7,14889.0,D,caucasian,F,,2562806900.0,74890.0,0.3,6491.0,,caucasian,F,74852.0,0.7,14889.0,D,caucasian,F,,2562806900.0,74890.0,0.3,6491.0,,caucasian,F,,
3345140_1993_11_manchester_NH_Mayor_mayor_1,3345140,manchester,1993,11.0,14881.0,2,27225,1.0,0.67,win,1,0.01,0.99,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,1.06,5513083257.0,0.517581335920494,0.954039143032121,0.0131023108427057,0.0287724720814617,0.0253068790404364,27225.0,0.67,14881.0,R,caucasian,M,1.06,5513083257.0,27221.0,0.33,7434.0,D,caucasian,M,27225.0,0.67,14881.0,R,caucasian,M,1.06,5513083257.0,27221.0,0.33,7434.0,D,caucasian,M,-0.28,2802929554.0
5322640_2013_11_everett_WA_Mayor_mayor_1,5322640,everett,2013,11.0,14880.0,1,56003,1.0,1.0,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.18,4620034407.0,0.489144105090551,0.739720028637742,0.043228841929743,0.144488338075275,0.130258385950603,56003.0,1.0,14880.0,D,caucasian,M,-0.18,4620034407.0,,,,,,,56003.0,1.0,14880.0,D,caucasian,M,-0.18,4620034407.0,,,,,,,,
1759000_2009_4_peoria_IL_Mayor_mayor_1,1759000,peoria,2009,4.0,14873.0,2,11606,1.0,0.9,win,1,0.0,1.0,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,1.04,3552202097.0,0.524099801269046,0.630699877171734,0.267309217915122,0.0465563496743559,0.0645811368542012,11606.0,0.9,14873.0,R,caucasian,M,1.04,3552202097.0,11604.0,0.1,1563.0,,caucasian,M,11606.0,0.9,14873.0,R,caucasian,M,1.04,3552202097.0,11604.0,0.1,1563.0,,caucasian,M,,
5374060_2009_11_vancouver_WA_Mayor_mayor_1,5374060,vancouver,2009,11.0,14862.0,2,56475,1.0,0.46,lose,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.511980742524222,0.813304543601092,0.0289980796019516,0.0995026759908765,0.100694574089931,56463.0,0.54,17801.0,D,caucasian,M,0.17,105269123.0,56475.0,0.46,14862.0,D,caucasian,M,56463.0,0.54,17801.0,D,caucasian,M,0.17,105269123.0,56475.0,0.46,14862.0,D,caucasian,M,,
1230000_2013_11_hialeah_FL_Mayor_mayor_1,1230000,hialeah,2013,11.0,14826.0,3,3268,1.0,0.81,win,1,0.0,1.0,R,1.0,0.0,M,0.0,0.0,1.0,0.0,0.0,hispanic,0.33,2544797644.0,0.519426657669987,0.924619504951847,0.0257730261663853,0.950771340312635,0.0228177834095182,3268.0,0.81,14826.0,R,hispanic,M,0.33,2544797644.0,3282.0,0.16,2864.0,R,hispanic,M,3268.0,0.81,14826.0,R,hispanic,M,0.33,2544797644.0,3282.0,0.16,2864.0,R,hispanic,M,,
2735180_2002_11_lakeville_MN_Mayor_mayor_1,2735180,lakeville,2002,11.0,14819.0,1,23938,1.0,1.0,win,1,0.15,0.85,R,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,1.44,36061139875.0,0.494797959452171,0.932719701579073,0.0152869682079193,0.0224766604960973,0.0329400139859698,23938.0,1.0,14819.0,R,caucasian,M,1.44,36061139875.0,,,,,,,23938.0,1.0,14819.0,R,caucasian,M,1.44,36061139875.0,,,,,,,,
648354_1999_11_modesto_CA_Mayor_mayor_1,648354,modesto,1999,11.0,14810.0,4,70673,1.0,0.38,lose,1,0.0,1.0,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.515092188539252,0.706814769898427,0.0384156809677056,0.246564919862512,0.189225378135258,70570.0,0.42,16353.0,D,caucasian,F,,5000003284159380.0,70673.0,0.38,14810.0,R,caucasian,M,70570.0,0.42,16353.0,D,caucasian,F,,5000003284159380.0,70673.0,0.38,14810.0,R,caucasian,M,,
621712_2018_11_el cajon_CA_Mayor_mayor_1,621712,el cajon,2018,11.0,14803.0,3,65332,1.0,0.64,win,1,0.15,0.85,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,2719889334.0,0.499643872138881,0.732752711171582,0.0604986208575897,0.278931308387315,0.0593783189830198,65332.0,0.64,14803.0,R,caucasian,M,,2719889334.0,65396.0,0.27,6295.0,R,caucasian,M,65332.0,0.64,14803.0,R,caucasian,M,,2719889334.0,65396.0,0.27,6295.0,R,caucasian,M,,
952000_1995_11_new haven_CT_Mayor_mayor_1,952000,new haven,1995,11.0,14800.0,2,79127,1.0,0.79,win,1,0.97,0.03,D,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.525463205254504,0.48654088788865,0.367491218644958,0.17302586678849,0.122732891088964,79127.0,0.79,14800.0,D,caucasian,M,,,79118.0,0.21,4011.0,R,caucasian,F,79127.0,0.79,14800.0,D,caucasian,M,,,79118.0,0.21,4011.0,R,caucasian,F,,
908000_1999_11_bridgeport_CT_Mayor_mayor_1,908000,bridgeport,1999,11.0,14795.0,4,78749,1.0,0.81,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.52,2924988061.0,0.523230371711704,0.463760409316271,0.303474765920884,0.313395345629225,0.178045136125304,78749.0,0.81,14795.0,D,caucasian,M,-0.52,2924988061.0,78751.0,0.16,2980.0,R,caucasian,F,78749.0,0.81,14795.0,D,caucasian,M,-0.52,2924988061.0,78751.0,0.16,2980.0,R,caucasian,F,0.7,5000003110064001.0
660466_2016_11_rialto_CA_Mayor_mayor_1,660466,rialto,2016,11.0,14784.0,2,72907,1.0,0.6,win,1,0.06,0.94,R,0.0,1.0,F,1.0,0.0,0.0,0.0,0.0,black,0.62,5000036022544265.0,0.507540841676875,0.553200527457293,0.143429532703936,0.716068753085012,0.150879766176348,72907.0,0.6,14784.0,R,black,F,0.62,5000036022544265.0,72909.0,0.4,9950.0,R,caucasian,M,72907.0,0.6,14784.0,R,black,F,0.62,5000036022544265.0,72909.0,0.4,9950.0,R,caucasian,M,,29476795515.0
2523000_1997_NA_fall river_MA_Mayor_mayor_1,2523000,fall river,1997,,14743.0,1,19086,1.0,1.0,win,1,0.99,0.01,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.26,2813941095.0,0.53422021860713,0.929651542641714,0.0204631728237346,0.0282494279084297,0.0304170854320636,19086.0,1.0,14743.0,D,caucasian,M,-0.26,2813941095.0,,,,,,,19086.0,1.0,14743.0,D,caucasian,M,-0.26,2813941095.0,,,,,,,,
4817000_2007_4_corpus christi_TX_Mayor_mayor_1,4817000,corpus christi,2007,4.0,14739.0,1,49202,1.0,1.0,win,1,,,,,,,0.3,0.58,0.07,0.05,0.0,caucasian,,,0.510180539021576,0.781319960815743,0.0444204536365998,0.580811731338918,0.141019225905231,49202.0,1.0,14739.0,,caucasian,,,,,,,,,,49202.0,1.0,14739.0,,caucasian,,,,,,,,,,,
