,geo_name,year,month,candidate_count,winner,pid_est,gender_est,race_est,percent_women,percent_white,percent_black,percent_hispanic,percent_asian_american,challenger_win
741,Greeley,2019,November,2,1,Republican,Male,Caucasian,0.503311916703446,0.873903162363912,0.0233519655699571,0.383248936992248,0.0269815089366112,0
742,Glendale,2008,September,1,1,Republican,Female,Caucasian,0.507181163239215,0.693666264614084,0.057679007272916,0.333724037679582,0.193773086883744,0
743,Fort Collins,2007,April,2,1,Republican,Male,Caucasian,0.499733289598989,0.892196524736013,0.0115261078464564,0.0971434402524832,0.060881683730429,0
745,Durham,2015,November,2,1,Democrat,Male,Black,0.52702856580005,0.458156568660662,0.398040631217051,0.140207288687221,0.0938952966174177,0
746,Salinas,2010,November,3,1,Democrat,Male,Caucasian,0.494772036878245,0.458472092049375,0.0198948424963939,0.749788953809134,0.458365738063427,0
747,Surprise,2016,August,1,1,Democrat,Unknown,Unknown,0.517171924373026,0.828533971951618,0.0591460818783449,0.191595614577608,0.0555557026498774,0
749,Richmond,2018,November,3,1,Democrat,Male,Caucasian,0.509108609590254,0.354535919071865,0.214379065260158,0.418653938159338,0.195074202214398,0
750,Escondido,2014,November,3,1,Republican,Male,Caucasian,0.501739702004171,0.653591202791521,0.0238376830565072,0.499839396846135,0.218559721159085,0
751,Sterling Heights,2013,November,1,1,Democrat,Male,Caucasian,0.513842795763394,0.845821435789753,0.0539325852125752,0.0203539823622272,0.0738693041986618,0
752,Tempe,2001,September,2,1,Republican,Male,Caucasian,0.483015231068653,0.770230303180208,0.0388193984145251,0.182629947059471,0.136329351424253,0
753,Westminster,2004,November,3,1,Republican,Female,Caucasian,0.502373873399192,0.41761498795226,0.0097106108246452,0.224609415009675,0.529845263159655,0
754,Westminster,2016,November,4,1,Republican,Male,Asian,0.509630329457776,0.363197700201305,0.0125880440233297,0.239088410113874,0.527868843004454,0
756,Orange,1998,November,3,1,Democrat,Female,Caucasian,0.497551974527363,0.730005129489954,0.015571336157599,0.302998794614904,0.217060332291565,0
757,Rochester,2009,November,1,1,Democrat,Male,Caucasian,0.517468118648086,0.44132314969998,0.414238143129978,0.160027317708823,0.0958440554028961,0
758,Erie,1993,November,2,1,Democrat,Female,Caucasian,0.527027391401694,0.844044020426258,0.126845484917443,0.0300036374925743,0.0200172289304799,0
759,Yonkers,2015,November,2,1,Democrat,Male,Caucasian,0.523757697218819,0.539167423051721,0.192858271904882,0.364832528713432,0.135795599606832,0
760,Durham,2001,November,2,0,Republican,Male,Caucasian,0.519940692930731,0.45207324978367,0.435232351276056,0.0912645086964975,0.0892666288372916,1
761,Orlando,2000,March,4,1,Republican,Female,Caucasian,0.515571306419433,0.610972783152551,0.268527730423606,0.17483100386661,0.0816989421944491,0
763,Santee,2020,November,2,1,Republican,Male,Caucasian,0.523262453068498,0.803588421544371,0.0225790265930758,0.178573282350295,0.058065297506791,0
764,Cheyenne,2004,November,2,1,Republican,Male,Caucasian,0.509903639489544,0.878421750527498,0.0281966968305621,0.13302994666783,0.0554102760790372,0
765,Oceanside,1996,November,4,1,Republican,Male,Caucasian,0.504540410915113,0.697054245637042,0.0695195988740836,0.271712474633115,0.194471018414073,0
766,Boise City,2019,December,2,0,Democrat,Male,Caucasian,0.502230663328551,0.892232083068938,0.0184594028158727,0.0880246148594928,0.0315146980952595,1
767,Burnsville,1998,November,2,1,Democrat,Female,Asian,0.506502017688897,0.889917580580248,0.0371090696355344,0.0249788354673741,0.0498140743339,0
768,Upland,2008,November,2,1,Republican,Male,Caucasian,0.518151942615716,0.659171781281307,0.0736915318826951,0.359246830530064,0.211852124710468,0
769,Orlando,2019,November,3,1,Democrat,Male,Caucasian,0.519416981370099,0.609314915196177,0.24899053138452,0.319174474654964,0.0488024625036006,0
770,Oxnard,1998,November,3,1,Democrat,Male,Hispanic,0.488746326118247,0.453972114498232,0.040767081036286,0.638476905778603,0.455863550156829,0
771,Birmingham,2011,August,5,1,Democrat,Male,Black,0.531574753455311,0.226210563376778,0.730491897203348,0.0365311810733301,0.0288287870604523,0
772,Akron,2007,November,1,1,Democrat,Male,Caucasian,0.518320873626881,0.637184016469963,0.305694081011034,0.0184320770561756,0.0263031051489335,0
773,Modesto,2007,November,1,1,Republican,Male,Caucasian,0.513561471167013,0.664016290060834,0.0411280684645944,0.325127656799448,0.220420185923477,0
774,Hialeah,1994,December,2,1,Democrat,Male,Hispanic,0.521064760887944,0.891628202771303,0.0212374755813775,0.886826992746279,0.0717907298363842,0
775,Bellingham,2015,November,1,1,Democrat,Female,Caucasian,0.51173824631594,0.840387908708651,0.0145781723240792,0.0811242570197602,0.0704802819281484,0
776,Gresham,1994,November,1,1,Democrat,Female,Caucasian,0.511056836185485,0.893884775706112,0.0140763497969727,0.0676729145889564,0.0672470869429345,0
777,Waterbury,1997,November,2,1,Republican,Male,Caucasian,0.526811242886134,0.708612483834382,0.153108841826766,0.192534496446902,0.108756255848325,0
778,Greensboro,2011,November,2,0,Republican,Male,Caucasian,0.53029333652966,0.482444885270488,0.407142723883444,0.0757411242460056,0.0758007315328947,1
779,Waterbury,1993,November,2,1,Democrat,Male,Caucasian,0.527079334425486,0.758275732409151,0.139736337566205,0.158966778155294,0.0875314118688183,0
780,Corpus Christi,1993,April,5,1,Unknown,Unknown,Caucasian,0.511596753825434,0.747826026054034,0.0475936527292549,0.515654578839299,0.190251198864881,0
781,Santa Maria,2008,November,2,1,Republican,Male,Caucasian,0.494073222622275,0.566021305761534,0.0170505582191265,0.682764582511072,0.347584296278877,0
782,Union City,2016,November,2,1,Democrat,Female,Caucasian,0.491916443687367,0.219012643430184,0.0549833377514206,0.212774627962562,0.570615244766816,0
783,Greensboro,2005,November,1,1,Democrat,Male,Caucasian,0.529138585195651,0.5192362969692,0.390172233416574,0.0594620252564549,0.0641163288707075,0
784,Oxnard,2014,November,3,1,Democrat,Male,Caucasian,0.493387317162742,0.592705695574193,0.027916012780217,0.735709215341464,0.28575164639585,0
785,Vancouver,2013,November,2,1,Democrat,Male,Caucasian,0.511986086393268,0.806995006699464,0.0275908793164826,0.114074234038358,0.0890108106026921,0
786,Beaumont,2011,May,2,1,Republican,Female,Caucasian,0.513223295699269,0.403878111132873,0.472402255432616,0.138033210753605,0.0968736153205395,0
787,Burnsville,2008,November,2,1,Democrat,Female,Asian,0.51174871897373,0.794999784394176,0.0883477653758811,0.068820560034778,0.0798653338691152,0
788,Fairfield,2014,November,1,1,Republican,Male,Caucasian,0.507866243699361,0.473218097244901,0.155316508596656,0.281010699854378,0.239382622710593,0
789,Elizabeth,2000,November,1,1,Democrat,Male,Caucasian,0.505059385574945,0.557776524450932,0.199804259836773,0.494550792913543,0.179044190830071,0
790,Sparks,2010,November,2,1,Republican,Male,Caucasian,0.505605778604981,0.744538243374989,0.0261676858991403,0.262540990871222,0.177124878135248,0
791,Murfreesboro,2018,August,1,1,Republican,Male,Caucasian,0.50849784375181,0.726432253477186,0.183901561089475,0.0684031273036651,0.0421222065914822,0
792,Burnsville,2000,November,2,1,Democrat,Female,Asian,0.506874792427765,0.87540684158087,0.0407173696446363,0.0286449684490203,0.0557455994686151,0
793,Durham,2013,November,2,1,Democrat,Male,Black,0.526043268328627,0.444704303391466,0.402652171836699,0.140987685085498,0.110040151736491,0
794,Modesto,2012,February,2,1,Unknown,Unknown,Caucasian,0.511449301623776,0.669765067348257,0.0423361517226273,0.364331943859572,0.199958598975058,0
795,Rialto,2020,November,3,1,Republican,Female,Black,0.503556698529769,0.62895822213596,0.129904410694357,0.742791984084623,0.0255131253335921,0
796,Pawtucket,2016,November,2,1,Democrat,Male,Caucasian,0.504994576102648,0.635555376165985,0.158979264202703,0.230498662752637,0.0680470027406789,0
797,Columbus,2014,May,2,1,Democrat,Female,Caucasian,0.517630779334736,0.45102803400877,0.458120458872527,0.0687201061929568,0.0386860453138248,0
798,Santa Clara,2006,November,2,1,Democrat,Female,Caucasian,0.493494204302335,0.492096208325669,0.0253962552172872,0.180316391282179,0.425592592292277,0
799,Springfield,2007,April,3,1,Democrat,Male,Caucasian,0.528906982600083,0.773471376694103,0.175539771593894,0.0175987941213415,0.0260131569820695,0
800,Burnsville,1996,November,2,1,Democrat,Female,Asian,0.50612924295003,0.904428319579625,0.0335007696264324,0.0213127024857279,0.043882549199185,0
801,Albany,2005,November,3,1,Democrat,Male,Caucasian,0.520567330092123,0.600645141520798,0.294531988651294,0.0708587499544137,0.0683387516962646,0
802,Santa Barbara,2005,November,5,1,Democrat,Female,Caucasian,0.505708949083414,0.745772180992277,0.0168907711661319,0.365060858082097,0.188019585288283,0
803,Corpus Christi,1995,April,5,1,Democrat,Female,Caucasian,0.511532325399325,0.738791506836129,0.0473505758080431,0.523549400511382,0.19285553674755,0
804,Westminster,2010,November,3,1,Republican,Female,Caucasian,0.505535055350554,0.357153208994326,0.0094647774272304,0.236073176441734,0.592936533594943,0
805,Bowling Green,2016,November,1,1,Republican,Unknown,Caucasian,0.517005347424109,0.751909590461865,0.132408494757586,0.0723963456109617,0.0589585874224256,0
807,Tempe,2016,March,1,1,Democrat,Male,Caucasian,0.476905081127618,0.700311347900661,0.0649042204382912,0.217524722123509,0.112733398136801,0
808,Brooklyn Park,2018,November,2,1,Republican,Male,Caucasian,0.512854667480992,0.46725750247851,0.281394390730192,0.0598163055576761,0.188489348060957,0
809,Pawtucket,2006,November,2,1,Democrat,Male,Caucasian,0.522867174205233,0.700359347215856,0.109645639468526,0.174017057508431,0.127160431860165,0
810,Warren,2003,November,2,1,Democrat,Male,Caucasian,0.512714622353404,0.874199885374588,0.0592763249808676,0.0156304805969253,0.0393890221583608,0
811,New Bedford,1999,November,2,1,Democrat,Male,Caucasian,0.529153047349802,0.797338013873499,0.0435397985140465,0.0985701462958871,0.0998523744220518,0
812,North Little Rock,1996,November,2,1,Democrat,Male,Caucasian,0.531884280899623,0.676573014015415,0.298363701715715,0.01786817400184,0.0137368859457113,0
813,Greensboro,1995,November,1,1,Democrat,Female,Caucasian,0.531985354373613,0.596873453262325,0.356732810875724,0.0265648363879806,0.0332926765260338,0
814,Antioch,2020,November,5,0,Unknown,Male,Caucasian,0.518938848920863,0.406097122302158,0.214685251798561,0.331852517985611,0.116888489208633,1
815,Davenport,1993,November,2,1,Republican,Male,Caucasian,0.51865212789799,0.874945866590345,0.082958435823784,0.0402985244264878,0.0310573487208221,0
816,Kenosha,2020,April,1,1,Democrat,Male,Caucasian,0.510422518256962,0.792863734852741,0.115249578685499,0.178266190514405,0.0201930021667603,0
817,Bridgeport,1995,November,5,1,Democrat,Male,Caucasian,0.524113644280484,0.517828772208283,0.286805273963657,0.291886961860979,0.163695711946173,0
818,Chesapeake,2016,May,1,1,Republican,Male,Caucasian,0.512307137837618,0.616613967381973,0.299457211168574,0.0545346192829328,0.035691517043519,0
819,Springfield,2009,November,2,1,Democrat,Male,Caucasian,0.526054658246711,0.5226007635733,0.2213658215682,0.376759353284989,0.203481995990001,0
820,Jersey City,2013,May,4,0,Democrat,Male,Caucasian,0.505481390881154,0.336248378850974,0.249670885951814,0.278575980307753,0.331202413990233,1
821,Erie,1997,November,2,1,Democrat,Female,Caucasian,0.525376195198787,0.82205168321993,0.13548419459759,0.0380481251998253,0.0240549913968474,0
822,Santa Clara,2014,November,2,1,Democrat,Female,Caucasian,0.489142024709856,0.429426004192938,0.0280865436626959,0.185633634486877,0.452003639627149,0
823,Manchester,1993,November,2,1,Republican,Male,Caucasian,0.517581335920494,0.954039143032121,0.0131023108427057,0.0287724720814617,0.0253068790404364,0
824,Everett,2013,November,1,1,Democrat,Male,Caucasian,0.489144105090551,0.739720028637742,0.043228841929743,0.144488338075275,0.130258385950603,0
825,Peoria,2009,April,2,1,Republican,Male,Caucasian,0.524099801269046,0.630699877171734,0.267309217915122,0.0465563496743559,0.0645811368542012,0
826,Vancouver,2009,November,2,0,Democrat,Male,Caucasian,0.511980742524222,0.813304543601092,0.0289980796019516,0.0995026759908765,0.100694574089931,1
827,Hialeah,2013,November,3,1,Republican,Male,Hispanic,0.519426657669987,0.924619504951847,0.0257730261663853,0.950771340312635,0.0228177834095182,0
828,Lakeville,2002,November,1,1,Republican,Male,Caucasian,0.494797959452171,0.932719701579073,0.0152869682079193,0.0224766604960973,0.0329400139859698,0
829,Modesto,1999,November,4,0,Republican,Male,Caucasian,0.515092188539252,0.706814769898427,0.0384156809677056,0.246564919862512,0.189225378135258,1
830,El Cajon,2018,November,3,1,Republican,Male,Caucasian,0.499643872138881,0.732752711171582,0.0604986208575897,0.278931308387315,0.0593783189830198,0
831,New Haven,1995,November,2,1,Democrat,Male,Caucasian,0.525463205254504,0.48654088788865,0.367491218644958,0.17302586678849,0.122732891088964,0
832,Bridgeport,1999,November,4,1,Democrat,Male,Caucasian,0.523230371711704,0.463760409316271,0.303474765920884,0.313395345629225,0.178045136125304,0
833,Rialto,2016,November,2,1,Republican,Female,Black,0.507540841676875,0.553200527457293,0.143429532703936,0.716068753085012,0.150879766176348,0
835,Corpus Christi,2007,April,1,1,Unknown,Unknown,Caucasian,0.510180539021576,0.781319960815743,0.0444204536365998,0.580811731338918,0.141019225905231,0
836,Lincoln,1995,May,1,1,Republican,Male,Caucasian,0.507877475338344,0.918486328030965,0.0271863585915094,0.0278768436562958,0.0379688140638615,0
837,Huntsville,2000,August,4,1,Republican,Female,Caucasian,0.518544268594832,0.644675633311422,0.302068058856247,0.0203835263184507,0.0294154826313394,0
838,Carson,2016,November,2,0,Democrat,Male,Caucasian,0.517011265725072,0.257420317519079,0.238169318537312,0.378466105289735,0.34776165954292,1
840,Elk Grove,2018,November,3,0,Democrat,Female,Black,0.517982496806625,0.453326156565823,0.114703017281803,0.183667797902197,0.299003401453699,1
841,Springfield,2019,April,2,1,Democrat,Male,Caucasian,0.526206961782901,0.732325765744902,0.197652059162796,0.0268748791937043,0.0304247037035388,0
842,Springfield,2011,November,2,1,Democrat,Male,Caucasian,0.525421570572559,0.529822086045531,0.221291681919491,0.394534745107005,0.187718476592077,0
844,Fort Collins,2003,April,3,1,Republican,Male,Hispanic,0.498599822328559,0.894537574658825,0.0107815740202961,0.0917289822560488,0.0615957356855686,0
845,Palmdale,2005,November,2,1,Republican,Male,Caucasian,0.510236728518068,0.519045869299689,0.146711347363421,0.460530743966118,0.271800455549294,0
846,Overland Park,2017,November,2,1,Republican,Male,Caucasian,0.508626315236904,0.830104676105873,0.0462442797669102,0.0656199278982972,0.0851671364964736,0
847,Riverside,2001,November,4,1,Democrat,Male,Caucasian,0.507224013419805,0.590418229115694,0.0737330220001988,0.392259760531704,0.273905512858066,0
848,Hialeah,1993,November,2,1,Democrat,Male,Hispanic,0.521398185567768,0.893546155801802,0.0207631101965968,0.884067713762492,0.0739370347392592,0
849,Topeka,2009,April,3,1,Republican,Male,Caucasian,0.521722379469939,0.764587392325604,0.113542326960539,0.129072579081343,0.0603796884682235,0
850,Albany,2001,November,4,1,Democrat,Male,Caucasian,0.523867171929065,0.625119724325402,0.283999960213271,0.0589061161703973,0.0572396418694961,0
851,Winston-Salem,1997,November,2,0,Democrat,Female,Caucasian,0.533289641188869,0.56742631174261,0.377475355443778,0.0630339235919515,0.0413477013701768,1
852,West Sacramento,2016,November,1,1,Democrat,Male,Asian,0.507819361226274,0.639758626521555,0.0510690198334166,0.306181730171116,0.165253613394189,0
853,Antioch,2008,November,2,0,Democrat,Male,Caucasian,0.51284195214351,0.522048064836467,0.157554848306697,0.297711851863158,0.235939958822599,1
854,Riverside,2009,November,2,1,Democrat,Male,Caucasian,0.506136803000794,0.567771257357239,0.0708536506639778,0.479304399890644,0.299249770131877,0
855,Pomona,2012,November,3,1,Democrat,Male,Caucasian,0.50110416097912,0.479124475493898,0.0699284644063436,0.707679536201019,0.332540478675287,0
857,South Bend,1995,November,2,1,Democrat,Male,Caucasian,0.525598858202072,0.710406371257813,0.227514132096622,0.0590624216222147,0.0441957895694339,0
858,Fort Collins,1995,April,2,1,Democrat,Female,Caucasian,0.500965838398613,0.914639764302136,0.0099886350716516,0.0791413917887145,0.0570803596304809,0
859,Wilmington,1996,November,2,1,Democrat,Male,Black,0.527757432424667,0.381639639828792,0.54795597005825,0.0873856706144507,0.0562462080164897,0
860,Bowling Green,2012,November,1,1,Republican,Unknown,Caucasian,0.517235546919224,0.755949358438523,0.136799238035882,0.0671743480266572,0.0687455772117151,0
861,Brooklyn Park,2006,November,2,1,Unknown,Male,Caucasian,0.507713146961761,0.599265432952313,0.203650008889798,0.0498680151493609,0.157846759468445,0
