,geo_name,year,votes,vote_share,incumbent,winner,prob_democrat,prob_republican,pid_est,prob_male,prob_female,gender_est,prob_black,prob_white,prob_hispanic,prob_asian,prob_other,race_est,contributor.cfscore,percent_women,percent_white,percent_black,percent_hispanic,percent_asian_american,candidate_count,cpi_prevYear,unemployment_prevYear,pid_est_knn,gender_est_knn,race_est_knn
1278,Cedar Rapids,2013,13046.0,0.68,1.0,1,0.0,1.0,Republican,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,0.57,0.509003737255804,0.867497165335613,0.0624536812137072,0.0350742796637934,0.0316566681707558,2,229.5860833333333,8.1,1.0,1.0,2.0
2499,Cedar Rapids,2013,6189.0,0.32,0.0,0,0.66,0.34,Democrat,1.0,0.0,Male,0.02,0.98,0.0,0.0,0.0,Caucasian,0.12,0.509003737255804,0.867497165335613,0.0624536812137072,0.0350742796637934,0.0316566681707558,2,229.5860833333333,8.1,0.0,1.0,2.0
1238,Cedar Rapids,2021,13484.0,0.47,0.0,1,0.0,1.0,Republican,0.02,0.98,Female,0.0,0.99,0.01,0.0,0.0,Caucasian,0.8224900398406375,0.509003737255804,0.867497165335613,0.0624536812137072,0.0350742796637934,0.0316566681707558,4,258.85574999999994,8.1,1.0,0.0,2.0
2169,Cedar Rapids,2021,7360.0,0.26,0.0,0,1.0,0.0,Democrat,0.02,0.98,Female,0.29,0.61,0.07,0.02,0.0,Caucasian,-0.97,0.509003737255804,0.867497165335613,0.0624536812137072,0.0350742796637934,0.0316566681707558,4,258.85574999999994,8.1,0.0,0.0,2.0
2181,Cedar Rapids,2021,7319.0,0.26,1.0,0,0.0,1.0,Republican,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,0.34,0.509003737255804,0.867497165335613,0.0624536812137072,0.0350742796637934,0.0316566681707558,4,258.85574999999994,8.1,1.0,1.0,2.0
4751,Cedar Rapids,2021,412.0,0.01,0.0,0,0.5732651225545311,0.42673487744546884,Unknown,0.02,0.98,Female,0.58,0.4,0.01,0.01,0.0,Black,-0.14590909090909085,0.509003737255804,0.867497165335613,0.0624536812137072,0.0350742796637934,0.0316566681707558,4,258.85574999999994,8.1,0.4171351472903081,0.0,1.0
3008,Champaign,1995,4521.0,0.56,1.0,1,1.0,0.0,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.3620114576702737,0.48787115173047,0.769375653360742,0.148986628573966,0.0299201229526374,0.0686326945338253,2,148.225,6.1,0.0,1.0,2.0
3340,Champaign,1995,3532.0,0.44,0.0,0,0.0,1.0,Republican,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,0.85,0.48787115173047,0.769375653360742,0.148986628573966,0.0299201229526374,0.0686326945338253,2,148.225,6.1,1.0,1.0,2.0
3070,Champaign,2011,4317.0,0.52,0.0,1,1.0,0.0,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-1.02,0.490489257921881,0.673985591795139,0.159367846908461,0.063069675524485,0.133473197025942,2,218.0761666666667,9.6,0.0,1.0,2.0
3175,Champaign,2011,4057.0,0.48,1.0,0,0.0,1.0,Republican,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,0.85,0.490489257921881,0.673985591795139,0.159367846908461,0.063069675524485,0.133473197025942,2,218.0761666666667,9.6,1.0,1.0,2.0
2848,Champaign,2015,4987.0,0.41,0.0,1,0.0,1.0,Republican,0.01,0.99,Female,0.0,1.0,0.0,0.0,0.0,Caucasian,0.6,0.488397187148115,0.659768190916967,0.171091285618733,0.0631245789671911,0.133062117385584,4,236.715,6.2,1.0,0.0,2.0
3247,Champaign,2015,3813.0,0.31,1.0,0,1.0,0.0,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-1.02,0.488397187148115,0.659768190916967,0.171091285618733,0.0631245789671911,0.133062117385584,4,236.715,6.2,0.0,1.0,2.0
3807,Champaign,2015,2254.0,0.19,0.0,0,0.12,0.88,Republican,1.0,0.0,Male,0.01,0.99,0.0,0.0,0.0,Caucasian,0.66,0.488397187148115,0.659768190916967,0.171091285618733,0.0631245789671911,0.133062117385584,4,236.715,6.2,1.0,1.0,2.0
4338,Champaign,2015,1114.0,0.09,0.0,0,0.17,0.83,Republican,0.0,1.0,Female,0.0,1.0,0.0,0.0,0.0,Caucasian,0.8224900398406375,0.488397187148115,0.659768190916967,0.171091285618733,0.0631245789671911,0.133062117385584,4,236.715,6.2,1.0,0.0,2.0
2522,Champaign,2019,6034.0,0.84,1.0,1,0.0,1.0,Republican,0.01,0.99,Female,0.0,1.0,0.0,0.0,0.0,Caucasian,0.6,0.486305116374349,0.645550790038795,0.182814724329005,0.0631794824098972,0.132651037745226,2,251.09949999999995,3.9,1.0,0.0,2.0
4330,Champaign,2019,1123.0,0.16,0.0,0,0.85,0.15,Democrat,0.92,0.08,Male,0.85,0.13,0.02,0.0,0.0,Black,-0.3620114576702737,0.486305116374349,0.645550790038795,0.182814724329005,0.0631794824098972,0.132651037745226,2,251.09949999999995,3.9,0.0,1.0,1.0
2598,Chandler,1996,5798.0,0.78,1.0,1,0.03,0.97,Republican,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,1.1,0.502179280149276,0.803827765264822,0.0311551475720958,0.195032525929254,0.134864900101438,2,152.38333333333335,5.6,1.0,1.0,2.0
4111,Chandler,1996,1600.0,0.22,0.0,0,0.01,0.99,Republican,1.0,0.0,Male,0.06,0.94,0.0,0.01,0.0,Caucasian,1.01,0.502179280149276,0.803827765264822,0.0311551475720958,0.195032525929254,0.134864900101438,2,152.38333333333335,5.6,1.0,1.0,2.0
1973,Chandler,2004,8218.0,0.76,1.0,1,0.0,1.0,Republican,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,1.11,0.504106963704221,0.756294351581814,0.040002232115296,0.21368624277955,0.15735797045709,2,184.0,6.0,1.0,1.0,2.0
3642,Chandler,2004,2666.0,0.24,0.0,0,0.18,0.82,Republican,0.99,0.01,Male,0.01,0.98,0.0,0.0,0.0,Caucasian,0.8224900398406375,0.504106963704221,0.756294351581814,0.040002232115296,0.21368624277955,0.15735797045709,2,184.0,6.0,1.0,1.0,2.0
1740,Chandler,2006,9405.0,0.58,1.0,1,0.0,1.0,Republican,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,1.11,0.505734295517539,0.748510991244825,0.042586412035987,0.215594518404492,0.160442752458788,2,195.26666666666665,5.1,1.0,1.0,2.0
2360,Chandler,2006,6675.0,0.42,0.0,0,0.85,0.15,Democrat,1.0,0.0,Male,0.55,0.44,0.01,0.01,0.0,Black,-0.3620114576702737,0.505734295517539,0.748510991244825,0.042586412035987,0.215594518404492,0.160442752458788,2,195.26666666666665,5.1,0.0,1.0,1.0
3082,Chapel Hill,2005,4289.0,0.78,1.0,1,1.0,0.0,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.43,0.541680822171299,0.753531364008471,0.105429219763823,0.047834913870972,0.114636699403776,2,188.9083333333333,5.5,0.0,1.0,2.0
4304,Chapel Hill,2005,1178.0,0.22,0.0,0,0.0,1.0,Republican,0.8055726738293127,0.1944273261706872,Unknown,0.15541763341067283,0.7324903325599382,0.08610208816705338,0.024184068058778034,0.000675990675990676,Unknown,0.94,0.541680822171299,0.753531364008471,0.105429219763823,0.047834913870972,0.114636699403776,2,188.9083333333333,5.5,1.0,0.8053922562335293,1.9062258313998452
2987,Chapel Hill,2007,4583.0,0.71,1.0,1,1.0,0.0,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.43,0.538675433704296,0.743146721887339,0.101906563011649,0.054126838980071,0.127056092292659,2,201.55833333333337,4.6,0.0,1.0,2.0
3959,Chapel Hill,2007,1906.0,0.29,0.0,0,0.0,1.0,Republican,0.8055726738293127,0.1944273261706872,Unknown,0.15541763341067283,0.7324903325599382,0.08610208816705338,0.024184068058778034,0.000675990675990676,Unknown,0.94,0.538675433704296,0.743146721887339,0.101906563011649,0.054126838980071,0.127056092292659,2,201.55833333333337,4.6,1.0,0.8053922562335293,1.9062258313998452
2611,Chapel Hill,2011,5748.0,0.78,1.0,1,1.0,0.0,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.73,0.533773665839476,0.726552839886129,0.0978459229016995,0.0634773119812493,0.144146598871105,3,218.0761666666667,9.6,0.0,1.0,2.0
4242,Chapel Hill,2011,1323.0,0.18,0.0,0,0.0,1.0,Republican,0.8055726738293127,0.1944273261706872,Unknown,0.15541763341067283,0.7324903325599382,0.08610208816705338,0.024184068058778034,0.000675990675990676,Unknown,0.94,0.533773665839476,0.726552839886129,0.0978459229016995,0.0634773119812493,0.144146598871105,3,218.0761666666667,9.6,1.0,0.8053922562335293,1.9062258313998452
4828,Chapel Hill,2011,311.0,0.04,0.0,0,0.85,0.15,Democrat,1.0,0.0,Male,0.44,0.46,0.03,0.07,0.0,Caucasian,-0.3620114576702737,0.533773665839476,0.726552839886129,0.0978459229016995,0.0634773119812493,0.144146598871105,3,218.0761666666667,9.6,0.0,1.0,2.0
3121,Chapel Hill,2013,4189.0,0.94,1.0,1,1.0,0.0,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.73,0.532986295510845,0.724519002247102,0.10029261293832,0.0633024826563088,0.141069433361344,4,229.5860833333333,8.1,0.0,1.0,2.0
4889,Chapel Hill,2013,244.0,0.05,0.0,0,0.96,0.04,Democrat,0.8055726738293127,0.1944273261706872,Unknown,0.01,0.99,0.0,0.0,0.0,Caucasian,-0.71,0.532986295510845,0.724519002247102,0.10029261293832,0.0633024826563088,0.141069433361344,4,229.5860833333333,8.1,0.0,0.8053922562335293,2.0
5123,Chapel Hill,2013,40.0,0.01,0.0,0,0.5732651225545311,0.42673487744546884,Unknown,0.97,0.03,Male,0.01,0.97,0.01,0.01,0.0,Caucasian,-0.14590909090909085,0.532986295510845,0.724519002247102,0.10029261293832,0.0633024826563088,0.141069433361344,4,229.5860833333333,8.1,0.4171351472903081,1.0,2.0
5216,Chapel Hill,2013,5.0,0.0,0.0,0,0.96,0.04,Democrat,0.0,1.0,Female,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.52,0.532986295510845,0.724519002247102,0.10029261293832,0.0633024826563088,0.141069433361344,4,229.5860833333333,8.1,0.0,0.0,2.0
2954,Chapel Hill,2015,4663.0,0.54,0.0,1,0.99,0.01,Democrat,0.0,1.0,Female,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.3620114576702737,0.532198925182213,0.722485164608075,0.102739302974941,0.0631276533313683,0.137992267851584,3,236.715,6.2,0.0,0.0,2.0
3212,Chapel Hill,2015,3912.0,0.45,1.0,0,1.0,0.0,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.73,0.532198925182213,0.722485164608075,0.102739302974941,0.0631276533313683,0.137992267851584,3,236.715,6.2,0.0,1.0,2.0
5080,Chapel Hill,2015,78.0,0.01,0.0,0,0.33,0.67,Republican,1.0,0.0,Male,0.05,0.9,0.04,0.01,0.0,Caucasian,0.8224900398406375,0.532198925182213,0.722485164608075,0.102739302974941,0.0631276533313683,0.137992267851584,3,236.715,6.2,1.0,1.0,2.0
2226,Chapel Hill,2017,7165.0,0.94,1.0,1,0.99,0.01,Democrat,0.0,1.0,Female,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.3620114576702737,0.531411554853582,0.720451326969049,0.105185993011562,0.0629528240064278,0.134915102341823,6,240.00541666666663,4.9,0.0,0.0,2.0
4744,Chapel Hill,2017,420.0,0.06,0.0,0,0.95,0.05,Democrat,1.0,0.0,Male,0.19,0.79,0.01,0.0,0.0,Caucasian,-0.3,0.531411554853582,0.720451326969049,0.105185993011562,0.0629528240064278,0.134915102341823,6,240.00541666666663,4.9,0.0,1.0,2.0
5169,Chapel Hill,2017,18.0,0.0,0.0,0,1.0,0.0,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.73,0.531411554853582,0.720451326969049,0.105185993011562,0.0629528240064278,0.134915102341823,6,240.00541666666663,4.9,0.0,1.0,2.0
5187,Chapel Hill,2017,10.0,0.0,0.0,0,1.0,0.0,Democrat,0.0,1.0,Female,0.01,0.98,0.01,0.0,0.0,Caucasian,-0.74,0.531411554853582,0.720451326969049,0.105185993011562,0.0629528240064278,0.134915102341823,6,240.00541666666663,4.9,0.0,0.0,2.0
5212,Chapel Hill,2017,6.0,0.0,0.0,0,1.0,0.0,Democrat,0.0,1.0,Female,0.01,0.99,0.0,0.0,0.0,Caucasian,-0.3620114576702737,0.531411554853582,0.720451326969049,0.105185993011562,0.0629528240064278,0.134915102341823,6,240.00541666666663,4.9,0.0,0.0,2.0
5219,Chapel Hill,2017,5.0,0.0,0.0,0,0.5732651225545311,0.42673487744546884,Unknown,0.99,0.01,Male,0.02,0.98,0.0,0.0,0.0,Caucasian,-0.14590909090909085,0.531411554853582,0.720451326969049,0.105185993011562,0.0629528240064278,0.134915102341823,6,240.00541666666663,4.9,0.4171351472903081,1.0,2.0
2339,Chapel Hill,2019,6738.0,0.89,1.0,1,0.99,0.01,Democrat,0.0,1.0,Female,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.3620114576702737,0.530624184524951,0.718417489330022,0.107632683048183,0.0627779946814873,0.131837936832063,2,251.09949999999995,3.9,0.0,0.0,2.0
4522,Chapel Hill,2019,793.0,0.11,0.0,0,0.77,0.23,Democrat,1.0,0.0,Male,0.01,0.99,0.0,0.0,0.0,Caucasian,-0.3620114576702737,0.530624184524951,0.718417489330022,0.107632683048183,0.0627779946814873,0.131837936832063,2,251.09949999999995,3.9,0.0,1.0,2.0
2560,Chapel Hill,2021,5933.0,0.61,1.0,1,0.99,0.01,Democrat,0.0,1.0,Female,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.3620114576702737,0.530624184524951,0.718417489330022,0.107632683048183,0.0627779946814873,0.131837936832063,3,258.85574999999994,8.1,0.0,0.0,2.0
3322,Chapel Hill,2021,3581.0,0.37,0.0,0,0.92,0.08,Democrat,0.01,0.99,Female,0.0,0.0,0.0,1.0,0.0,Asian,-0.3620114576702737,0.530624184524951,0.718417489330022,0.107632683048183,0.0627779946814873,0.131837936832063,3,258.85574999999994,8.1,0.0,0.0,0.0
4895,Chapel Hill,2021,240.0,0.02,0.0,0,0.5732651225545311,0.42673487744546884,Unknown,1.0,0.0,Male,0.49,0.43,0.04,0.04,0.0,Black,-0.14590909090909085,0.530624184524951,0.718417489330022,0.107632683048183,0.0627779946814873,0.131837936832063,3,258.85574999999994,8.1,0.4171351472903081,1.0,1.0
1315,Charleston,1999,12618.0,0.71,1.0,1,1.0,0.0,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.3620114576702737,0.526709258145744,0.624926311742835,0.347611490953354,0.0144211447867992,0.0175516176111438,2,163.00833333333335,4.5,0.0,1.0,2.0
2802,Charleston,1999,5126.0,0.29,0.0,0,1.0,0.0,Democrat,1.0,0.0,Male,0.68,0.26,0.04,0.02,0.0,Black,0.6,0.526709258145744,0.624926311742835,0.347611490953354,0.0144211447867992,0.0175516176111438,2,163.00833333333335,4.5,0.0,1.0,1.0
1420,Charleston,2003,11572.0,0.57,1.0,1,1.0,0.0,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.3620114576702737,0.526837373007036,0.652038980367429,0.314196540305526,0.0192102589638821,0.0210587527796292,5,179.86666666666667,5.8,0.0,1.0,2.0
2421,Charleston,2003,6451.0,0.32,0.0,0,0.0,1.0,Republican,1.0,0.0,Male,0.16,0.84,0.0,0.0,0.0,Caucasian,0.74,0.526837373007036,0.652038980367429,0.314196540305526,0.0192102589638821,0.0210587527796292,5,179.86666666666667,5.8,1.0,1.0,2.0
4053,Charleston,2003,1725.0,0.09,0.0,0,0.0,1.0,Republican,0.8055726738293127,0.1944273261706872,Unknown,0.89,0.11,0.0,0.0,0.0,Black,0.8224900398406375,0.526837373007036,0.652038980367429,0.314196540305526,0.0192102589638821,0.0210587527796292,5,179.86666666666667,5.8,1.0,0.8053922562335293,1.0
4864,Charleston,2003,270.0,0.01,0.0,0,0.0,1.0,Republican,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,1.12,0.526837373007036,0.652038980367429,0.314196540305526,0.0192102589638821,0.0210587527796292,5,179.86666666666667,5.8,1.0,1.0,2.0
4930,Charleston,2003,212.0,0.01,0.0,0,0.39,0.61,Republican,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,0.4,0.526837373007036,0.652038980367429,0.314196540305526,0.0192102589638821,0.0210587527796292,5,179.86666666666667,5.8,1.0,1.0,2.0
1597,Charleston,2007,10299.0,0.64,1.0,1,1.0,0.0,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.3620114576702737,0.527207534774652,0.680396524116517,0.279750540933623,0.0246549429281408,0.0247190867151514,4,201.55833333333337,4.6,0.0,1.0,2.0
2967,Charleston,2007,4629.0,0.29,0.0,0,0.94,0.06,Democrat,1.0,0.0,Male,1.0,0.0,0.0,0.0,0.0,Black,-0.11,0.527207534774652,0.680396524116517,0.279750540933623,0.0246549429281408,0.0247190867151514,4,201.55833333333337,4.6,0.0,1.0,1.0
4467,Charleston,2007,877.0,0.05,0.0,0,0.0,1.0,Republican,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,1.12,0.527207534774652,0.680396524116517,0.279750540933623,0.0246549429281408,0.0247190867151514,4,201.55833333333337,4.6,1.0,1.0,2.0
4866,Charleston,2007,270.0,0.02,0.0,0,0.5732651225545311,0.42673487744546884,Unknown,1.0,0.0,Male,0.9,0.09,0.01,0.0,0.0,Black,-0.14590909090909085,0.527207534774652,0.680396524116517,0.279750540933623,0.0246549429281408,0.0247190867151514,4,201.55833333333337,4.6,0.4171351472903081,1.0,1.0
1541,Charleston,2011,10663.0,0.68,1.0,1,1.0,0.0,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.3620114576702737,0.527520599915718,0.705574231982245,0.250208342718287,0.029101411364012,0.0266401699501839,5,218.0761666666667,9.6,0.0,1.0,2.0
3116,Charleston,2011,4202.0,0.27,0.0,0,0.94,0.06,Democrat,1.0,0.0,Male,1.0,0.0,0.0,0.0,0.0,Black,-0.11,0.527520599915718,0.705574231982245,0.250208342718287,0.029101411364012,0.0266401699501839,5,218.0761666666667,9.6,0.0,1.0,1.0
4706,Charleston,2011,474.0,0.03,0.0,0,0.5732651225545311,0.42673487744546884,Unknown,1.0,0.0,Male,0.01,0.98,0.0,0.0,0.0,Caucasian,-0.14590909090909085,0.527520599915718,0.705574231982245,0.250208342718287,0.029101411364012,0.0266401699501839,5,218.0761666666667,9.6,0.4171351472903081,1.0,2.0
4855,Charleston,2011,280.0,0.02,0.0,0,0.5732651225545311,0.42673487744546884,Unknown,1.0,0.0,Male,0.44,0.52,0.01,0.03,0.0,Caucasian,-0.14590909090909085,0.527520599915718,0.705574231982245,0.250208342718287,0.029101411364012,0.0266401699501839,5,218.0761666666667,9.6,0.4171351472903081,1.0,2.0
4993,Charleston,2011,151.0,0.01,0.0,0,0.6,0.4,Democrat,1.0,0.0,Male,0.04,0.96,0.0,0.0,0.0,Caucasian,-0.3620114576702737,0.527520599915718,0.705574231982245,0.250208342718287,0.029101411364012,0.0266401699501839,5,218.0761666666667,9.6,0.0,1.0,2.0
1322,Charleston,2019,12530.0,0.5,1.0,1,1.0,0.0,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.3620114576702737,0.527804150438548,0.736850632413539,0.220546753227023,0.0320050550654287,0.0200468322173114,5,251.09949999999995,3.9,0.0,1.0,2.0
2029,Charleston,2019,7947.0,0.32,0.0,0,0.0,1.0,Republican,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,0.64,0.527804150438548,0.736850632413539,0.220546753227023,0.0320050550654287,0.0200468322173114,5,251.09949999999995,3.9,1.0,1.0,2.0
3870,Charleston,2019,2116.0,0.08,0.0,0,0.56,0.44,Democrat,1.0,0.0,Male,0.68,0.26,0.04,0.02,0.0,Black,0.6,0.527804150438548,0.736850632413539,0.220546753227023,0.0320050550654287,0.0200468322173114,5,251.09949999999995,3.9,0.0,1.0,1.0
3996,Charleston,2019,1836.0,0.07,0.0,0,0.03,0.97,Republican,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,0.8224900398406375,0.527804150438548,0.736850632413539,0.220546753227023,0.0320050550654287,0.0200468322173114,5,251.09949999999995,3.9,1.0,1.0,2.0
4696,Charleston,2019,482.0,0.02,0.0,0,0.5732651225545311,0.42673487744546884,Unknown,0.02,0.98,Female,0.04,0.94,0.03,0.0,0.0,Caucasian,-0.14590909090909085,0.527804150438548,0.736850632413539,0.220546753227023,0.0320050550654287,0.0200468322173114,5,251.09949999999995,3.9,0.4171351472903081,0.0,2.0
219,Charlotte,1993,52188.0,0.67,1.0,1,0.06,0.94,Republican,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,1.05,0.520481166175656,0.634014173034818,0.320621358083888,0.0319266281476967,0.0368210132085977,2,140.3083333333333,7.5,1.0,1.0,2.0
569,Charlotte,1993,25663.0,0.33,0.0,0,1.0,0.0,Democrat,0.02,0.98,Female,0.01,0.99,0.0,0.0,0.0,Caucasian,-0.3620114576702737,0.520481166175656,0.634014173034818,0.320621358083888,0.0319266281476967,0.0368210132085977,2,140.3083333333333,7.5,0.0,0.0,2.0
218,Charlotte,1997,52212.0,0.78,1.0,1,0.0,1.0,Republican,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,0.8224900398406375,0.514521216785411,0.604607816037162,0.324385947776737,0.0557347631366264,0.0558702858777226,2,156.85833333333332,5.4,1.0,1.0,2.0
1155,Charlotte,1997,14520.0,0.22,0.0,0,1.0,0.0,Democrat,1.0,0.0,Male,0.04,0.96,0.0,0.0,0.0,Caucasian,-0.52,0.514521216785411,0.604607816037162,0.324385947776737,0.0557347631366264,0.0558702858777226,2,156.85833333333332,5.4,0.0,1.0,2.0
210,Charlotte,1999,53530.0,0.61,1.0,1,0.0,1.0,Republican,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,0.8224900398406375,0.511541242090289,0.589904637538334,0.326268242623161,0.0676388306310912,0.065394922212285,2,163.00833333333335,4.5,1.0,1.0,2.0
389,Charlotte,1999,33713.0,0.39,0.0,0,1.0,0.0,Democrat,0.0,1.0,Female,1.0,0.0,0.0,0.0,0.0,Black,-0.67,0.511541242090289,0.589904637538334,0.326268242623161,0.0676388306310912,0.065394922212285,2,163.00833333333335,4.5,0.0,0.0,1.0
167,Charlotte,2001,62378.0,0.67,1.0,1,0.0,1.0,Republican,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,0.8224900398406375,0.510714245162929,0.574252899429753,0.329521619217787,0.0793142034556507,0.0750240906076987,2,172.1916666666667,4.0,1.0,1.0,2.0
439,Charlotte,2001,30839.0,0.33,0.0,0,1.0,0.0,Democrat,0.0,1.0,Female,1.0,0.0,0.0,0.0,0.0,Black,-0.67,0.510714245162929,0.574252899429753,0.329521619217787,0.0793142034556507,0.0750240906076987,2,172.1916666666667,4.0,0.0,0.0,1.0
266,Charlotte,2003,44123.0,0.57,1.0,1,0.01,0.99,Republican,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,0.8224900398406375,0.512040226003333,0.557652601711418,0.334146077560615,0.0907608816103049,0.0847577910639638,3,179.86666666666667,5.8,1.0,1.0,2.0
428,Charlotte,2003,31101.0,0.41,0.0,0,0.94,0.06,Democrat,1.0,0.0,Male,0.04,0.91,0.04,0.01,0.0,Caucasian,0.04,0.512040226003333,0.557652601711418,0.334146077560615,0.0907608816103049,0.0847577910639638,3,179.86666666666667,5.8,0.0,1.0,2.0
4140,Charlotte,2003,1542.0,0.02,0.0,0,0.73,0.27,Democrat,1.0,0.0,Male,0.97,0.02,0.0,0.0,0.0,Black,-0.3620114576702737,0.512040226003333,0.557652601711418,0.334146077560615,0.0907608816103049,0.0847577910639638,3,179.86666666666667,5.8,0.0,1.0,1.0
281,Charlotte,2005,41807.0,0.56,1.0,1,0.03,0.97,Republican,0.82,0.18,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,1.25,0.513366206843736,0.541052303993084,0.338770535903442,0.102207559764959,0.0944914915202289,4,188.9083333333333,5.5,1.0,1.0,2.0
413,Charlotte,2005,31945.0,0.43,0.0,0,1.0,0.0,Democrat,1.0,0.0,Male,0.04,0.91,0.04,0.01,0.0,Caucasian,0.04,0.513366206843736,0.541052303993084,0.338770535903442,0.102207559764959,0.0944914915202289,4,188.9083333333333,5.5,0.0,1.0,2.0
4404,Charlotte,2005,974.0,0.01,0.0,0,0.0,1.0,Republican,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,1.08,0.513366206843736,0.541052303993084,0.338770535903442,0.102207559764959,0.0944914915202289,4,188.9083333333333,5.5,1.0,1.0,2.0
5152,Charlotte,2005,23.0,0.0,0.0,0,0.5732651225545311,0.42673487744546884,Unknown,0.99,0.01,Male,0.02,0.98,0.0,0.0,0.0,Caucasian,-0.14590909090909085,0.513366206843736,0.541052303993084,0.338770535903442,0.102207559764959,0.0944914915202289,4,188.9083333333333,5.5,0.4171351472903081,1.0,2.0
181,Charlotte,2007,58501.0,0.61,1.0,1,0.03,0.97,Republican,0.82,0.18,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,1.25,0.514692187684139,0.52445200627475,0.34339499424627,0.113654237919613,0.104225191976494,2,201.55833333333337,4.6,1.0,1.0,2.0
343,Charlotte,2007,37624.0,0.39,0.0,0,1.0,0.0,Democrat,0.0,1.0,Female,0.78,0.16,0.04,0.01,0.0,Black,-0.29,0.514692187684139,0.52445200627475,0.34339499424627,0.113654237919613,0.104225191976494,2,201.55833333333337,4.6,0.0,0.0,1.0
195,Charlotte,2011,56126.0,0.68,1.0,1,1.0,0.0,Democrat,1.0,0.0,Male,1.0,0.0,0.0,0.0,0.0,Black,-0.3620114576702737,0.516958111132025,0.498423181579814,0.350522935545564,0.13202027964664,0.113465604759499,2,218.0761666666667,9.6,0.0,1.0,1.0
531,Charlotte,2011,26958.0,0.32,0.0,0,0.0,1.0,Republican,1.0,0.0,Male,0.04,0.95,0.0,0.0,0.0,Caucasian,0.8224900398406375,0.516958111132025,0.498423181579814,0.350522935545564,0.13202027964664,0.113465604759499,2,218.0761666666667,9.6,1.0,1.0,2.0
138,Charlotte,2019,70624.0,0.78,1.0,1,1.0,0.0,Democrat,0.0,1.0,Female,1.0,0.0,0.0,0.0,0.0,Black,-0.6,0.519173728630282,0.489396156640337,0.352052965825991,0.141588475607004,0.0705845015483587,2,251.09949999999995,3.9,0.0,0.0,1.0
766,Charlotte,2019,20408.0,0.22,0.0,0,0.0,1.0,Republican,0.99,0.01,Male,0.28,0.71,0.01,0.0,0.0,Caucasian,0.8224900398406375,0.519173728630282,0.489396156640337,0.352052965825991,0.141588475607004,0.0705845015483587,2,251.09949999999995,3.9,1.0,1.0,2.0
1089,Chattanooga,1997,15350.0,0.53,0.0,1,1.0,0.0,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.16,0.531267690603788,0.612846864153975,0.353404832226277,0.0166811405039004,0.0220173353400135,5,156.85833333333332,5.4,0.0,1.0,2.0
